819 505 24815
370 106 509 185
647 157 406 7
188 227 472 471
340 409 32 399
559 223 160 65
121 132 191 301
190 478 652 232
107 57 337 397
797 207 393 164
46 199 741 431
80 360 788 159
214 334 467 31
250 24 77 155
413 186 728 225
713 225 289 18
163 275 231 230
436 166 33 229
780 383 128 298
385 78 86 495
80 149 1 129
791 318 606 141
46 126 400 280
707 474 636 484
475 318 419 44
637 100 306 432
479 288 69 458
302 155 473 15
606 259 290 393
574 380 766 314
171 344 77 17
519 231 661 479
620 110 290 431
521 210 252 422
212 188 36 276
217 47 390 34
454 27 469 425
345 413 684 444
640 439 727 496
15 335 491 227
11 163 185 312
365 161 319 431
493 271 30 277
667 35 458 278
673 156 423 268
445 466 84 503
324 279 76 229
316 368 571 134
649 357 494 171
57 405 407 272
688 75 534 346
292 386 565 19
519 217 139 320
771 77 775 272
176 75 805 402
62 224 556 66
82 422 371 163
381 365 48 17
626 211 374 376
540 445 719 445
766 46 160 241
82 162 334 107
677 4 158 26
473 436 93 258
474 94 699 480
365 65 678 290
475 310 404 326
240 188 545 175
692 220 69 155
474 186 214 118
148 450 807 74
749 502 160 253
776 254 244 298
589 78 248 83
219 492 7 27
274 273 645 440
637 284 104 172
253 491 734 485
270 208 335 97
784 382 130 189
592 294 336 287
589 451 440 204
624 379 75 89
154 88 71 432
513 346 110 191
134 222 450 145
330 245 234 167
245 443 662 32
299 136 224 33
630 14 702 492
634 6 254 335
306 319 645 500
230 233 552 284
445 121 789 504
802 107 735 62
258 178 382 263
713 336 237 466
196 288 780 382
379 227 149 403
558 496 331 87
687 300 352 244
745 62 797 75
558 330 26 252
142 124 488 338
235 276 640 352
678 494 641 343
785 312 316 262
369 119 7 174
293 123 150 493
599 264 325 418
64 107 806 319
171 419 459 293
422 236 762 18
756 103 802 237
196 481 241 240
787 201 69 232
510 23 375 470
469 307 621 335
41 347 718 391
237 387 742 276
222 436 314 488
635 3 763 265
692 48 713 285
720 387 759 51
423 129 255 375
315 145 680 3
658 202 348 389
806 128 685 128
289 277 114 120
50 313 274 380
538 212 252 271
809 357 487 395
215 78 364 314
195 500 233 52
664 7 716 489
221 437 26 487
667 300 350 358
469 376 193 190
625 398 752 251
165 128 579 167
668 310 50 152
797 421 697 379
168 351 395 424
714 203 75 105
805 203 401 287
433 247 696 267
623 342 166 434
617 90 88 269
813 142 465 277
731 303 661 462
584 398 516 318
167 142 51 69
809 478 485 353
332 427 410 360
600 461 129 183
623 309 246 77
750 275 627 426
37 69 347 166
678 304 465 436
693 413 723 140
751 495 582 428
46 147 50 442
153 252 745 328
773 468 421 47
396 374 601 306
593 406 445 95
556 162 488 16
502 191 518 47
791 355 238 220
657 465 424 335
175 254 664 176
637 55 62 395
497 389 760 262
506 182 307 50
163 53 127 18
61 250 7 315
423 439 43 208
163 6 718 436
581 51 339 123
533 121 234 402
161 188 746 365
692 335 639 392
617 319 407 236
816 394 346 451
767 209 64 404
149 287 573 437
806 321 410 128
607 353 546 403
443 436 35 73
524 459 65 175
575 493 399 316
570 24 790 421
51 98 358 157
111 246 259 186
120 386 332 374
535 187 612 434
80 263 542 449
328 423 541 225
451 476 511 24
721 397 617 55
288 357 434 64
342 481 454 70
482 314 790 407
273 200 479 238
103 138 5 449
455 95 1 280
408 323 699 190
272 111 428 278
201 258 158 341
265 438 529 199
565 35 618 454
352 262 281 11
123 87 186 329
705 421 141 335
515 364 386 159
770 145 775 483
621 144 533 331
444 434 519 261
70 307 694 391
297 504 136 2
296 86 698 450
276 357 255 404
544 410 516 316
337 425 177 73
293 504 355 457
710 315 525 418
710 11 381 77
145 277 130 118
592 87 158 345
431 67 153 468
440 440 778 473
398 49 554 348
560 490 679 395
722 476 73 5
348 43 298 174
246 475 583 104
186 338 318 31
452 505 453 92
683 469 696 313
302 147 558 43
298 462 478 276
297 262 191 469
168 37 102 207
36 221 544 379
291 238 791 176
152 315 276 347
395 327 570 134
345 376 752 371
251 265 320 373
508 342 41 5
409 435 780 157
251 154 733 493
714 92 253 283
561 153 606 95
202 226 499 162
670 408 307 381
661 449 227 346
92 133 236 95
106 47 413 396
365 377 130 148
438 12 674 400
374 146 506 441
188 133 341 471
213 316 281 489
253 135 815 504
605 119 782 164
715 23 492 343
35 186 816 376
504 480 256 438
639 11 408 435
126 417 99 242
517 11 751 150
154 118 727 74
676 96 585 233
479 351 793 202
533 340 750 372
611 303 261 121
647 2 606 230
487 170 756 324
729 472 647 292
478 405 178 133
546 221 28 53
82 98 270 300
424 157 323 278
101 292 224 323
810 477 778 157
691 436 438 385
219 351 599 108
500 400 289 286
145 200 89 368
525 131 210 332
645 226 134 59
114 376 56 59
512 268 746 175
767 19 686 414
566 360 289 208
451 483 160 302
166 151 282 289
276 273 411 154
252 224 647 492
461 498 626 365
546 154 209 483
143 10 312 423
667 290 248 97
257 159 26 76
161 48 69 55
643 376 619 150
544 484 491 252
198 346 86 438
614 157 511 467
587 297 687 103
758 499 342 283
418 151 619 442
625 382 260 390
176 452 85 320
524 392 546 87
805 11 418 5
678 104 777 70
538 197 47 111
291 65 319 126
115 394 441 290
39 21 340 180
297 19 79 483
491 372 686 375
769 373 161 366
413 347 580 33
95 78 543 58
544 352 406 246
218 347 144 118
637 259 603 102
412 303 549 62
551 67 663 216
25 185 785 213
120 185 322 244
498 308 545 404
623 305 212 387
568 16 620 10
440 450 206 345
570 238 489 482
84 466 702 28
48 103 307 451
676 156 359 385
785 435 317 235
99 18 448 238
600 476 421 462
458 148 30 57
775 173 559 445
271 276 647 250
223 417 715 448
686 76 105 91
762 241 617 358
270 224 351 74
283 147 623 488
266 256 265 229
10 307 300 227
658 412 109 225
219 249 266 70
795 342 484 44
420 254 509 188
426 78 632 377
368 201 768 500
384 58 43 206
711 116 680 485
321 30 374 133
730 265 382 416
39 138 809 139
233 268 575 325
91 269 593 197
241 216 507 360
473 455 795 437
716 160 564 281
40 272 4 360
550 71 370 6
241 230 445 218
212 286 474 167
482 227 491 455
53 161 552 425
605 229 254 104
33 467 215 322
799 363 789 296
342 501 709 157
268 294 109 380
231 27 97 296
297 431 545 501
136 469 675 94
759 378 393 22
701 146 118 186
29 29 754 446
23 227 253 221
341 284 425 152
431 429 78 427
709 310 270 42
241 325 334 15
9 459 493 18
641 217 59 200
411 423 164 302
658 62 645 18
485 390 647 346
192 323 137 313
508 60 160 153
297 240 218 217
136 475 527 87
124 479 92 229
172 135 802 76
402 491 644 80
583 250 254 457
573 192 813 400
630 207 17 422
73 437 561 313
706 85 564 465
537 283 186 16
370 19 620 373
135 471 197 284
682 124 292 307
42 293 510 393
140 139 352 18
248 60 661 271
10 487 411 90
748 90 779 49
154 286 7 388
343 233 481 341
60 161 603 157
196 495 14 100
518 465 690 100
530 19 745 476
745 207 360 421
226 271 773 174
135 198 505 431
6 105 700 370
760 111 599 133
213 81 646 112
173 9 39 493
253 399 274 59
58 340 94 496
135 14 687 418
80 254 15 4
327 247 649 168
796 227 188 89
182 121 249 256
295 342 808 489
203 51 345 367
64 13 192 430
409 65 463 297
35 162 314 145
626 193 392 224
683 260 458 115
189 66 23 327
725 448 526 228
509 306 328 26
454 40 76 1
217 495 339 24
591 83 252 185
762 405 600 403
557 458 544 94
221 449 109 461
397 117 463 196
132 309 67 135
122 341 784 497
340 204 741 480
760 382 127 217
580 352 405 305
318 436 108 211
758 81 682 447
447 405 111 271
746 65 491 339
779 229 88 26
728 437 472 428
439 368 488 95
630 364 428 241
789 414 470 92
765 157 362 432
413 447 343 467
609 234 648 89
95 307 147 419
349 505 56 200
86 382 774 494
152 422 64 44
282 295 114 176
379 381 536 275
23 295 734 131
381 485 644 344
93 119 158 318
784 434 779 466
367 261 304 305
325 95 818 494
245 211 217 259
91 410 27 9
46 497 426 394
484 175 385 278
172 210 332 429
558 502 465 205
598 127 177 153
767 25 751 474
678 445 712 165
437 482 38 71
586 427 37 220
234 162 498 33
149 104 220 73
601 321 795 138
119 55 383 9
300 339 516 168
352 24 386 336
45 92 577 335
514 118 576 446
184 419 179 91
534 9 711 125
149 92 156 190
769 110 256 154
90 40 572 398
771 313 552 274
256 492 7 139
388 153 670 344
96 271 291 320
598 122 120 318
261 41 423 326
544 330 512 303
222 69 300 137
414 395 759 44
226 70 746 271
370 212 116 367
378 328 141 62
642 127 81 316
111 266 429 334
561 360 491 350
302 212 388 36
28 149 356 420
179 450 67 27
617 391 715 219
619 54 224 4
103 211 569 429
117 400 744 85
491 343 77 485
228 291 768 347
700 212 206 433
659 71 422 15
117 218 187 407
290 437 435 156
52 500 357 10
137 185 741 43
239 370 688 342
598 408 34 293
446 482 763 228
149 218 315 84
428 156 226 338
205 435 736 318
750 39 619 309
744 169 135 476
52 112 663 122
714 12 711 442
128 373 39 219
623 251 163 2
221 356 618 351
217 276 641 267
618 80 11 488
312 324 325 47
256 255 657 389
118 442 292 481
543 281 795 436
470 395 701 50
523 187 218 76
419 64 680 427
603 78 383 341
592 153 716 381
712 399 7 494
56 69 161 505
274 404 810 445
692 436 474 6
696 359 178 9
752 383 316 480
97 292 83 394
23 13 565 301
150 62 788 72
283 96 104 133
475 18 629 122
647 245 684 307
141 146 268 485
232 481 801 66
554 455 641 431
763 80 358 31
243 343 33 148
586 177 471 468
586 230 550 12
534 161 545 326
255 191 690 193
735 191 579 239
641 455 803 150
390 123 664 80
332 320 323 143
777 406 131 260
106 300 264 4
686 153 108 184
650 321 164 472
727 122 473 464
227 207 770 407
817 503 332 480
166 4 600 432
120 432 103 77
404 174 165 87
298 292 787 294
296 64 788 328
307 91 13 192
378 395 752 366
616 339 109 23
573 303 725 430
683 493 809 56
160 185 270 288
233 47 501 271
452 63 311 84
220 270 108 185
626 131 36 188
816 68 321 56
406 230 773 235
46 85 642 158
522 479 604 240
653 152 264 296
449 88 78 329
294 74 173 423
410 131 445 158
423 233 29 326
777 108 156 181
277 336 361 271
236 165 293 175
711 497 667 99
586 105 690 189
192 53 290 371
312 397 595 275
668 329 300 117
279 164 311 87
23 402 81 284
529 494 210 192
697 270 22 17
41 262 406 313
561 99 801 486
638 19 703 492
90 198 672 33
300 24 707 50
720 424 382 456
120 215 3 173
526 251 577 245
365 438 761 295
657 331 127 348
63 381 625 478
235 379 49 2
112 501 322 327
585 262 351 268
222 34 541 258
723 365 714 408
619 360 121 117
795 307 729 446
630 348 388 391
275 124 333 210
807 285 186 321
243 41 315 500
608 79 608 423
656 280 612 35
379 60 412 7
104 189 462 5
129 263 482 214
646 124 477 455
753 33 464 171
757 459 749 163
236 24 65 475
780 477 146 400
260 47 752 499
571 144 666 371
705 487 271 163
572 406 267 214
531 75 589 394
280 34 128 281
765 240 499 93
673 268 644 478
575 36 70 252
575 19 450 475
560 442 604 81
769 49 645 183
458 4 540 467
729 491 122 54
337 286 316 180
331 116 238 481
691 15 688 130
97 154 532 286
272 304 814 273
784 54 780 40
198 372 283 336
117 41 497 400
716 309 35 84
207 484 586 414
612 72 27 94
195 288 375 315
231 368 566 38
599 212 166 36
568 224 249 183
572 125 336 273
94 139 594 117
699 436 338 180
728 399 801 46
347 441 44 252
233 499 131 36
708 439 425 36
794 19 306 295
163 204 356 40
241 389 404 20
49 386 102 19
746 267 625 424
813 3 233 470
773 36 60 8
373 305 393 91
631 42 658 205
758 175 569 195
672 4 52 376
785 429 175 169
404 417 294 93
669 305 333 480
362 252 66 309
785 188 482 184
95 270 23 243
115 103 765 374
90 476 321 392
789 483 500 180
499 367 289 317
439 54 299 137
632 112 240 31
727 402 224 247
631 502 552 281
672 220 580 429
370 1 795 87
574 372 687 112
27 217 161 318
166 349 237 179
752 27 420 141
652 261 551 23
344 466 260 179
206 85 187 42
250 208 771 231
216 431 86 84
202 379 604 481
367 475 609 429
253 464 632 233
251 110 797 340
260 450 240 257
77 475 583 126
313 258 187 322
274 51 760 143
62 14 598 45
782 393 503 325
210 180 712 94
121 325 340 186
588 193 373 184
315 417 744 4
532 495 239 48
449 233 304 408
816 354 594 196
314 474 452 393
530 344 93 26
707 139 271 100
590 140 795 8
114 48 266 240
535 432 535 200
452 120 660 269
553 438 236 54
735 136 186 445
74 475 342 333
530 384 726 481
259 235 201 77
717 320 117 415
95 397 411 377
689 273 606 379
236 268 401 9
735 258 485 487
268 49 297 421
748 35 141 216
270 101 242 324
258 394 414 43
48 288 592 277
34 421 224 375
815 243 17 330
656 343 577 501
670 416 642 217
295 121 716 480
268 112 704 222
796 343 684 476
425 409 227 181
349 28 588 204
546 228 412 94
293 31 383 299
720 15 609 445
416 465 548 193
239 177 211 297
351 281 509 370
141 115 151 387
10 28 381 411
325 376 74 156
379 376 266 389
396 354 635 192
379 226 56 202
122 72 498 419
699 145 399 48
571 178 440 94
220 417 6 67
287 244 48 63
169 134 720 65
487 202 712 130
236 440 673 160
448 453 241 66
204 276 33 29
330 363 401 250
141 482 810 235
294 43 476 113
21 241 81 432
206 134 158 266
591 407 695 153
89 467 443 134
566 312 52 162
311 385 188 187
100 181 709 451
561 251 276 25
26 70 540 45
629 470 770 112
4 140 761 108
648 469 155 485
51 243 133 57
347 172 611 429
284 74 710 346
574 394 171 358
272 352 27 27
745 412 253 466
785 330 654 426
269 6 40 274
543 33 674 75
815 198 13 24
292 275 745 233
556 395 800 348
799 238 314 354
367 464 558 254
694 30 795 337
475 441 263 164
477 453 327 134
81 111 732 466
142 89 788 413
426 390 468 7
330 329 221 384
118 138 374 357
403 440 258 362
25 303 301 291
517 130 370 136
728 283 343 189
612 323 433 437
202 295 94 410
210 77 503 154
754 284 485 203
776 316 102 436
449 134 687 50
545 304 50 277
689 34 71 473
755 187 566 172
220 398 208 5
99 483 174 155
159 487 734 343
728 63 218 316
732 486 64 179
745 489 421 183
678 190 230 334
308 497 232 106
158 23 90 450
715 243 431 156
685 372 802 406
258 415 284 294
25 131 717 162
691 191 780 306
815 455 467 329
299 103 187 65
147 91 247 81
39 270 339 227
685 173 730 391
156 35 678 261
635 466 316 60
110 39 82 332
259 47 559 36
349 310 473 185
373 189 657 424
567 340 794 114
636 449 151 190
152 478 456 72
253 337 386 210
197 409 382 323
373 472 785 216
754 233 38 101
597 69 781 177
35 214 431 443
113 283 179 381
404 128 235 163
155 30 773 412
523 173 528 104
469 29 612 420
571 269 58 14
350 500 59 241
771 296 209 381
432 264 778 388
33 222 555 415
222 317 179 419
429 5 273 291
417 386 663 114
673 482 157 350
749 128 47 211
52 214 454 188
228 102 20 135
711 439 579 229
263 495 85 117
44 463 613 324
699 27 781 344
71 206 111 468
361 223 453 46
590 6 392 387
343 42 467 255
803 386 52 127
107 12 493 121
259 403 435 93
777 496 260 282
305 275 496 486
198 173 122 227
608 286 186 327
252 337 540 258
61 228 54 166
160 191 205 175
618 436 673 187
224 66 412 131
572 222 569 169
245 257 107 293
436 427 572 419
127 448 623 209
212 1 749 209
686 148 646 23
724 362 716 18
678 265 601 48
267 15 621 350
717 123 246 108
770 103 724 269
293 275 90 353
735 334 408 29
638 129 236 193
728 500 450 496
43 70 425 269
659 429 112 205
124 464 332 60
124 276 621 30
127 125 108 263
513 410 601 20
364 297 314 445
586 261 93 308
108 311 670 369
717 106 391 55
428 205 251 473
337 194 534 193
594 382 181 386
653 396 66 310
380 486 233 93
333 29 503 213
452 314 467 18
330 33 406 435
525 1 26 196
550 422 625 95
195 273 285 380
165 436 486 470
801 331 727 503
768 264 340 445
704 184 206 332
90 406 790 282
757 379 184 398
260 429 159 133
719 58 222 18
37 147 462 464
685 498 766 486
35 278 566 499
726 282 338 307
810 313 272 290
424 93 573 441
258 83 566 223
335 345 203 486
802 108 548 372
154 18 478 54
134 106 223 431
673 76 407 7
570 410 800 233
804 124 251 358
250 296 188 58
211 188 152 43
772 503 775 204
272 405 184 49
477 476 617 402
161 165 802 36
535 176 100 311
528 365 171 387
412 289 428 203
510 278 560 19
721 313 601 411
638 371 805 479
477 220 416 102
411 376 513 95
649 290 42 289
750 216 644 90
85 59 108 334
483 118 481 245
567 460 75 390
169 451 52 300
493 403 653 184
107 260 156 364
28 60 201 156
808 75 662 244
313 469 765 455
538 362 573 420
608 151 195 408
291 272 5 79
81 340 611 283
554 133 476 67
797 35 292 370
116 409 806 501
776 386 138 251
709 145 810 79
483 442 43 338
218 225 80 280
290 457 166 3
185 206 179 434
102 138 655 77
797 142 588 182
102 134 75 44
606 324 691 489
773 367 405 69
633 396 158 477
378 326 546 378
254 7 769 380
733 485 48 39
568 205 728 76
491 466 517 451
143 194 383 470
212 94 367 209
637 468 759 313
548 386 473 469
331 350 642 96
574 310 635 147
353 340 120 7
433 372 679 448
33 298 260 443
212 394 465 314
461 474 17 129
770 339 179 179
505 423 379 375
137 109 78 379
191 50 454 34
240 89 279 173
112 170 348 79
117 265 631 474
144 173 591 242
10 254 708 121
473 97 401 333
778 205 696 6
455 288 765 125
671 137 395 186
355 207 755 13
399 233 573 263
399 217 602 344
589 171 334 175
724 225 155 376
583 117 550 234
541 287 644 449
167 31 765 98
95 414 395 399
144 468 613 398
130 379 243 72
597 252 6 273
641 325 415 281
222 195 314 490
717 474 80 237
748 6 122 311
760 491 302 267
212 268 590 258
618 163 728 377
608 186 248 356
172 424 771 58
367 285 679 261
737 129 700 185
150 366 47 107
534 429 424 301
382 129 412 489
551 217 778 499
81 249 73 486
711 336 554 397
352 389 131 257
796 461 808 477
319 14 325 85
178 117 149 431
121 314 379 217
461 51 281 171
608 251 147 484
768 102 533 230
365 101 311 344
175 370 318 300
11 334 89 446
582 125 685 439
95 302 259 317
247 472 198 403
145 69 151 20
777 239 402 275
655 493 513 370
643 77 347 231
677 440 541 189
315 33 122 426
518 57 596 499
674 45 657 65
651 29 442 418
139 235 618 484
610 83 588 382
494 432 786 443
261 459 392 52
14 300 337 461
676 27 73 67
258 212 307 455
515 181 643 274
523 120 566 23
392 46 558 471
667 451 263 196
538 346 807 336
779 16 622 130
392 166 64 287
89 316 247 441
80 159 766 335
504 402 774 148
305 32 265 396
700 438 382 185
523 371 154 417
202 480 602 337
696 354 812 309
809 266 711 405
172 211 813 385
257 398 684 494
421 202 455 312
190 451 539 233
501 443 811 370
570 106 131 428
778 432 346 350
91 159 394 158
814 92 759 420
256 490 284 78
781 23 747 461
667 320 506 204
396 486 124 374
372 393 725 11
706 188 167 68
550 333 507 190
577 382 165 325
458 218 733 265
537 197 691 389
178 139 181 132
233 372 539 422
554 100 183 350
72 14 215 370
522 496 801 256
478 297 429 197
460 106 380 41
309 491 770 4
228 365 98 283
450 340 51 166
811 436 768 50
537 68 764 382
751 321 522 197
298 61 784 499
805 230 677 418
734 140 463 217
720 111 810 505
640 410 171 293
593 195 89 65
650 356 380 434
630 416 271 443
67 25 165 145
809 163 61 170
168 416 114 165
376 91 551 76
190 444 285 500
194 394 248 294
765 48 259 361
589 209 314 250
446 468 67 287
642 368 235 419
518 284 595 493
136 346 460 395
182 496 324 13
438 232 437 500
526 374 428 192
565 263 385 467
133 72 715 454
421 299 34 97
135 154 740 162
720 271 578 37
107 331 367 297
472 283 127 54
189 237 134 46
81 467 185 455
330 395 393 357
728 116 210 357
523 177 594 431
203 85 547 226
736 267 371 195
287 174 504 36
608 314 765 337
767 449 668 234
10 409 292 21
506 117 501 321
556 284 590 37
193 305 449 36
177 122 506 391
366 337 139 170
432 330 201 20
151 434 537 346
242 128 727 180
102 470 431 397
586 390 600 285
283 95 508 11
553 242 622 45
336 150 654 19
388 413 285 58
688 148 213 88
146 317 328 77
264 97 323 383
1 42 302 376
740 453 45 229
153 346 619 423
650 47 325 309
626 387 704 459
688 245 463 427
649 485 582 330
647 377 262 350
811 94 183 357
274 376 70 255
139 292 744 221
94 346 476 317
217 262 175 41
209 425 667 176
499 148 299 154
750 184 82 56
315 22 720 382
333 63 385 422
396 168 299 435
798 202 657 125
700 375 649 144
212 363 374 121
29 491 764 39
748 142 386 231
612 104 277 98
674 450 816 267
595 185 633 310
540 404 511 412
331 41 400 439
400 345 95 225
651 146 570 389
257 166 415 316
219 201 612 145
799 40 536 210
586 313 107 312
288 130 213 233
351 7 340 272
440 208 578 353
108 190 500 144
279 441 334 216
192 20 767 496
283 485 220 485
746 302 513 260
21 318 463 322
136 214 434 91
7 124 270 320
429 30 783 101
216 303 745 382
176 209 18 18
85 458 656 238
663 392 490 369
514 373 591 302
231 49 219 19
633 138 702 81
113 153 660 417
603 456 124 166
433 8 787 163
175 44 147 140
254 471 290 296
19 400 510 269
601 121 692 61
277 18 511 463
298 131 318 264
236 482 45 183
702 286 773 252
529 58 525 318
79 374 512 319
118 412 238 383
448 95 368 71
158 163 622 66
461 251 210 348
478 387 305 174
36 1 746 55
244 79 802 42
457 149 636 17
540 9 593 286
696 67 782 436
128 407 183 352
591 47 759 278
539 455 142 211
73 469 244 258
780 483 472 53
397 433 815 16
538 108 81 270
807 124 179 262
529 71 807 79
46 50 523 143
627 449 430 303
590 495 237 22
747 244 683 200
607 312 34 434
480 177 417 36
131 14 448 326
550 63 626 430
816 7 28 502
657 166 400 480
239 213 589 503
621 463 794 116
708 337 819 294
793 498 698 155
489 422 320 369
390 271 146 245
216 239 124 133
656 261 323 311
414 271 734 64
807 35 37 454
329 137 349 402
431 399 708 488
521 256 549 389
635 69 338 354
441 359 244 474
325 82 799 104
723 464 159 255
400 325 451 446
36 84 306 160
106 213 771 300
258 24 96 95
654 463 60 220
391 120 97 363
243 109 614 279
164 297 780 356
380 456 786 150
96 446 183 250
12 94 705 195
535 132 553 433
451 247 561 127
612 247 550 103
597 142 151 145
671 425 661 174
560 471 696 10
313 491 671 42
582 344 685 446
360 476 452 362
714 130 388 304
490 324 588 284
727 280 162 171
700 320 748 233
666 12 425 348
707 291 791 225
393 232 563 388
661 220 365 255
152 316 743 164
48 359 291 319
158 211 243 130
378 345 661 495
309 438 743 292
594 332 545 399
563 93 282 306
711 255 76 325
61 407 35 191
271 253 225 343
394 237 279 41
176 19 246 386
35 71 422 469
472 171 25 406
433 493 651 28
198 434 320 328
41 287 623 268
818 44 664 77
35 437 583 60
349 249 131 83
488 396 464 487
126 463 814 346
221 301 247 153
308 422 258 444
406 504 663 437
654 41 723 246
712 344 667 71
544 452 679 505
647 387 45 222
128 62 375 264
630 111 12 502
217 504 556 45
542 348 375 417
512 225 710 355
680 398 276 341
785 97 248 188
332 12 623 86
307 384 113 82
215 166 348 106
444 151 773 389
65 360 225 323
610 354 243 337
140 460 413 81
66 257 344 442
416 270 610 228
622 221 437 445
325 138 136 59
231 498 382 227
33 28 646 258
475 500 254 9
469 411 491 10
193 464 443 119
559 453 33 215
146 308 197 70
391 90 453 385
716 137 274 328
815 149 520 407
812 434 202 268
484 210 275 461
482 134 182 292
25 431 734 225
269 96 464 152
69 255 393 481
323 90 393 483
73 393 713 346
527 300 104 77
32 162 37 226
392 214 721 458
473 420 160 60
154 486 664 114
274 287 20 483
497 89 173 476
689 116 620 191
424 36 368 317
458 318 350 393
639 94 329 68
79 166 648 269
541 437 351 419
225 467 619 231
15 418 721 309
373 273 667 167
269 199 640 331
629 357 750 241
392 135 273 490
333 177 514 237
805 246 155 342
413 8 576 321
501 73 343 51
471 107 777 333
621 78 591 363
671 147 143 310
806 337 276 160
386 201 598 34
327 314 619 393
211 276 402 10
154 207 112 490
819 378 389 414
330 266 260 495
286 264 281 462
476 126 152 304
419 110 689 378
119 175 544 160
335 306 438 205
659 9 303 444
624 174 272 2
670 490 22 266
742 488 65 205
677 378 105 117
30 448 664 256
698 17 200 475
317 362 602 330
111 31 806 349
54 305 621 7
654 25 563 365
494 287 530 203
503 171 515 209
798 4 767 153
129 396 812 391
737 73 52 189
774 369 817 281
80 320 97 389
538 449 151 85
566 136 146 25
103 268 433 343
288 207 264 325
351 223 152 213
727 342 437 417
437 142 37 252
479 197 494 333
278 391 50 71
438 132 31 126
161 55 579 314
184 169 14 215
665 26 574 484
602 186 28 369
58 166 791 260
152 48 63 315
338 220 237 277
421 481 359 326
789 24 187 23
90 22 12 241
167 96 366 471
405 158 287 479
241 212 769 68
132 413 352 91
84 225 695 188
451 21 777 402
141 188 617 144
355 337 318 123
548 10 540 330
582 489 488 180
413 137 433 252
35 30 240 128
463 244 416 209
156 323 779 403
400 428 539 126
773 170 751 397
228 430 333 385
295 147 626 441
247 314 481 11
194 19 6 52
324 60 810 96
44 15 409 367
418 379 548 95
341 177 471 429
578 192 24 264
465 338 103 337
738 36 623 211
605 417 381 499
278 152 256 465
492 82 699 106
451 458 86 27
97 343 608 376
787 295 266 85
476 137 607 203
619 259 162 449
42 106 211 100
18 444 785 321
45 54 784 230
121 324 328 472
709 347 91 468
429 346 59 126
162 403 774 282
297 110 236 306
720 411 702 457
811 391 691 112
148 211 474 406
373 441 714 230
550 418 110 185
667 75 183 141
376 176 509 467
812 209 638 373
494 240 426 278
394 187 614 41
305 348 208 426
670 209 110 210
667 496 30 208
406 488 579 230
160 221 189 245
27 490 10 466
688 163 245 192
163 181 412 117
284 319 754 341
755 123 757 109
317 3 684 371
399 492 237 7
383 160 768 212
440 451 606 156
370 222 132 157
614 343 703 177
349 197 797 287
311 338 703 231
336 371 745 406
526 116 438 409
510 70 100 77
19 375 50 343
397 75 80 230
131 479 769 90
344 237 622 80
299 302 567 138
686 216 218 214
464 318 516 424
445 107 353 54
212 96 678 281
308 42 803 334
782 143 754 108
526 138 522 21
155 243 756 208
437 231 587 411
291 173 465 495
596 137 245 262
771 254 636 128
132 217 459 87
35 14 109 357
650 106 337 457
216 291 611 462
628 166 558 62
351 212 302 280
559 501 194 328
136 115 335 337
348 46 323 201
488 114 541 50
296 175 30 99
294 15 493 25
770 462 632 121
795 445 462 54
337 276 373 339
495 354 292 122
580 323 583 42
98 81 80 163
817 38 108 430
704 288 471 76
266 63 25 479
219 237 658 491
745 359 390 256
521 488 434 101
412 242 403 435
77 344 721 410
429 186 575 371
456 326 361 307
685 294 174 24
70 451 537 449
198 72 366 428
423 348 498 198
298 371 786 43
467 121 767 84
36 381 510 252
78 31 514 437
246 180 757 2
464 357 365 212
336 109 629 260
113 282 404 464
447 7 428 83
389 493 257 317
226 357 604 91
798 26 696 46
160 256 185 200
675 124 527 411
100 194 666 72
255 398 290 468
256 76 48 273
678 271 258 324
563 301 717 380
516 134 494 402
337 505 784 494
741 307 714 360
633 417 144 268
342 448 617 282
380 43 642 429
708 282 8 426
225 496 144 441
394 435 575 16
767 136 631 236
391 404 615 280
270 377 226 462
383 371 751 102
631 233 277 339
155 228 405 284
334 384 341 385
605 358 28 378
749 172 696 248
499 491 261 54
486 388 405 276
449 163 234 395
769 47 126 464
673 215 9 152
651 197 177 391
765 115 689 142
336 27 76 460
560 231 507 346
771 174 673 211
475 180 538 16
683 402 460 407
217 206 506 202
424 464 503 141
540 88 25 246
705 69 729 83
440 81 294 195
258 310 756 505
13 239 165 344
191 266 690 433
480 435 590 191
691 318 190 146
499 121 367 376
563 33 491 305
435 12 622 455
285 128 208 2
367 403 325 73
163 500 98 302
99 440 296 99
461 135 69 196
74 98 77 313
803 148 595 254
452 372 467 289
391 203 155 366
773 397 766 191
682 173 503 300
562 403 139 184
214 147 322 473
540 137 567 398
511 171 587 76
401 278 115 76
420 479 353 57
700 100 24 160
243 18 533 130
586 41 169 402
800 385 618 287
781 22 2 346
569 91 493 494
397 385 714 18
175 92 709 271
112 473 353 309
290 445 719 230
237 426 43 465
460 165 549 61
183 65 769 34
77 198 94 330
86 318 324 360
789 278 390 275
647 185 650 44
314 63 514 458
500 316 589 306
390 336 147 488
170 89 489 368
647 313 742 241
111 205 251 395
769 156 458 329
564 194 409 140
259 390 25 86
705 410 46 468
134 95 52 178
718 122 82 488
679 483 810 23
435 376 643 171
227 352 111 51
118 113 741 158
83 173 408 41
184 228 236 319
290 227 329 52
587 272 73 351
800 325 705 49
391 387 813 263
517 401 380 327
559 496 342 238
717 100 428 386
359 334 633 421
423 483 490 397
