784 907 53331
53 534 507 618
666 880 705 11
632 405 34 517
56 135 419 799
743 550 6 2
249 374 679 264
332 144 135 527
44 701 5 214
445 450 677 112
118 82 27 446
725 95 107 848
414 703 274 838
515 894 652 857
780 528 256 428
452 286 574 301
323 225 321 802
751 743 343 479
720 382 150 612
504 341 417 894
194 391 161 420
303 765 215 652
433 425 524 116
113 681 332 522
677 334 81 20
746 837 312 500
323 58 675 627
749 70 507 232
44 259 132 398
305 501 332 166
526 154 537 289
536 574 108 62
574 353 419 892
368 516 52 528
85 835 489 560
19 694 301 425
527 663 586 88
164 256 678 403
766 308 94 56
419 593 160 114
102 185 215 691
310 53 4 687
358 519 541 857
607 654 318 603
571 426 543 165
96 648 105 102
197 645 507 713
491 786 600 358
492 785 662 307
767 603 179 137
626 338 72 824
249 708 385 870
561 215 505 64
290 425 129 580
656 414 98 610
718 413 331 780
248 146 674 444
143 620 13 67
9 197 284 220
578 690 358 591
177 760 162 96
153 772 546 506
490 86 386 590
588 615 646 306
127 364 190 674
766 245 539 319
317 661 493 664
191 617 127 664
605 639 505 642
384 514 293 13
519 221 424 791
488 829 713 867
218 800 472 404
768 673 83 702
462 172 119 815
355 144 133 85
116 331 653 757
738 246 411 477
666 472 130 640
273 565 779 425
604 731 698 147
706 223 391 721
191 550 510 694
302 34 252 247
443 652 689 250
461 211 171 400
521 587 302 216
755 13 61 32
529 474 511 385
264 446 660 887
574 590 318 871
140 262 174 783
63 486 294 662
202 372 268 788
624 303 600 859
604 775 542 586
240 679 138 626
357 821 271 373
596 400 659 479
648 804 581 836
507 5 563 461
438 614 674 348
279 667 91 165
417 612 338 325
168 183 590 640
378 66 782 679
295 260 132 299
6 340 144 102
477 851 650 97
525 736 321 621
349 91 678 383
313 491 301 539
418 187 491 614
227 420 753 482
590 71 754 65
146 611 451 661
210 768 734 415
663 891 77 120
372 455 299 231
23 30 604 729
298 836 189 480
128 304 612 6
331 199 14 365
597 97 600 67
760 506 754 453
378 36 418 435
114 237 325 884
639 837 322 304
749 250 256 590
533 502 303 516
414 742 579 7
2 878 483 549
180 894 484 543
340 74 769 759
443 526 602 882
20 520 190 573
554 187 250 891
552 94 156 723
515 681 268 523
447 657 716 746
140 693 632 566
575 845 692 881
30 842 275 421
463 75 542 778
396 716 201 111
234 16 368 879
343 135 141 619
110 1 625 655
499 405 640 723
495 220 178 900
280 462 609 325
259 158 430 782
126 399 198 399
241 511 338 680
663 675 623 176
269 432 554 214
197 228 438 421
458 514 252 834
577 221 375 577
310 174 667 611
406 801 598 856
738 167 214 583
361 121 8 418
671 804 625 589
243 869 714 664
589 627 351 509
478 865 649 88
410 763 733 879
710 236 318 866
473 549 569 249
404 826 182 392
172 252 607 653
71 574 224 186
304 244 385 168
535 825 181 594
282 318 781 150
485 456 544 394
462 256 334 832
138 363 154 7
574 548 356 500
704 717 669 188
707 164 580 770
448 505 300 604
607 285 354 601
113 313 187 108
303 567 418 807
267 881 35 428
716 872 633 581
775 60 233 593
279 639 650 720
405 737 707 313
384 269 365 538
720 638 574 72
457 642 206 758
483 250 72 767
561 25 199 271
628 665 592 10
162 307 257 419
703 811 467 595
702 656 565 737
108 761 549 342
741 54 449 421
701 898 502 287
732 896 730 398
202 537 509 322
560 681 731 615
682 717 691 857
100 236 401 201
45 322 326 713
49 876 580 262
76 659 299 43
252 554 256 457
272 455 184 593
165 419 760 701
429 803 321 198
477 115 311 635
180 763 684 891
606 132 284 580
193 10 602 435
12 500 102 170
515 104 169 132
390 461 660 313
502 345 580 150
98 567 240 6
60 481 80 188
691 898 746 93
715 225 209 714
282 525 407 755
419 480 153 353
84 255 362 784
374 337 201 608
179 261 763 491
669 722 98 327
717 328 319 3
272 241 94 300
711 157 174 335
18 629 24 789
183 347 185 6
441 621 735 892
776 848 724 816
605 633 687 123
768 455 740 541
257 291 471 147
61 602 52 361
202 486 703 109
547 627 508 613
408 583 349 567
180 428 358 150
161 91 724 672
466 58 181 766
137 303 739 343
468 623 411 751
108 258 492 533
142 860 155 108
83 618 224 329
441 482 764 290
482 474 335 623
487 524 38 822
438 875 459 738
200 772 417 17
685 474 463 62
727 888 454 471
184 259 285 682
335 10 561 667
644 777 300 236
340 898 257 765
25 469 446 248
175 776 345 863
345 305 564 62
391 568 319 458
659 14 545 236
276 355 257 821
336 246 422 213
262 379 334 841
128 351 46 700
124 855 562 466
139 688 337 823
341 510 665 53
447 445 5 892
53 207 332 153
16 594 322 333
251 102 259 829
174 414 158 65
228 735 412 782
264 259 14 434
545 99 623 3
532 207 308 435
630 556 272 195
130 25 91 803
75 625 92 437
21 870 333 25
457 540 141 100
612 862 112 135
705 411 687 709
437 765 574 567
379 725 141 813
319 383 638 888
78 201 72 127
325 461 589 279
204 299 332 853
504 404 267 507
292 410 698 212
20 592 145 363
680 466 157 196
782 84 72 668
341 338 472 242
510 715 85 886
581 377 770 650
360 270 77 9
139 822 775 411
698 268 685 432
49 647 296 172
65 182 614 680
513 71 542 688
732 551 508 294
609 308 84 872
304 159 575 810
407 590 604 185
756 771 775 290
315 618 440 324
560 830 696 92
720 715 571 629
167 808 717 124
512 870 222 897
518 65 4 817
251 722 167 610
93 476 680 569
338 712 127 195
219 177 84 428
357 715 433 496
17 41 421 680
439 638 71 703
49 57 172 537
53 65 521 744
120 119 540 120
239 221 252 496
404 171 524 683
513 378 766 884
12 8 205 234
502 465 234 166
191 123 700 904
580 24 68 355
382 297 658 773
727 608 132 713
445 840 290 400
778 814 620 826
212 721 273 579
135 419 173 704
401 797 762 569
95 243 38 541
46 399 221 219
713 249 521 365
507 86 555 594
141 412 719 885
133 286 220 285
470 37 349 157
603 611 302 829
572 375 416 638
319 668 51 683
414 898 450 650
381 654 310 833
182 311 341 350
364 690 741 724
520 248 332 542
623 776 249 93
735 784 304 735
421 605 409 260
123 377 267 33
292 466 39 499
508 757 258 788
318 485 273 859
75 546 396 643
558 756 714 288
287 587 326 543
84 690 396 236
154 78 44 504
209 775 121 812
40 781 110 556
247 619 730 802
375 136 574 79
18 108 645 325
576 691 23 548
525 692 489 526
682 387 209 249
387 123 730 123
89 563 315 49
535 686 130 865
194 595 752 662
435 470 137 324
491 624 174 864
77 658 478 18
322 126 487 216
35 813 60 40
771 231 86 159
781 224 306 446
238 311 619 429
493 307 69 812
412 771 114 663
309 1 375 377
457 832 706 195
151 661 582 180
43 394 392 192
782 724 185 357
528 703 378 316
20 508 748 520
256 161 549 273
201 657 765 356
72 856 215 639
447 252 427 270
710 292 409 209
35 270 426 706
707 340 667 149
52 628 689 89
414 633 585 74
522 453 554 89
728 852 318 380
197 579 413 735
704 641 664 60
664 821 451 275
733 689 129 624
779 704 51 197
112 127 489 3
606 389 400 557
160 473 645 334
674 324 165 563
201 527 171 690
403 131 444 429
617 619 257 483
82 661 509 44
295 762 118 119
671 641 505 827
671 688 144 211
170 788 779 460
314 646 274 354
587 314 252 641
484 692 275 19
743 138 305 479
303 375 524 629
289 57 361 49
94 372 733 537
605 322 522 696
275 290 65 800
511 187 362 311
2 366 177 485
286 575 413 764
214 90 570 342
95 636 255 759
398 706 294 665
495 693 220 824
180 52 571 672
133 35 558 413
414 294 521 207
102 79 389 133
725 795 537 81
180 230 668 147
231 618 145 884
30 28 44 283
592 609 57 220
192 844 732 553
217 359 288 623
202 605 539 618
668 851 434 197
313 311 362 472
433 429 320 75
101 659 755 10
642 493 519 860
113 416 171 218
166 441 496 134
329 437 383 297
43 18 216 432
406 882 770 307
269 200 568 720
269 580 711 384
470 76 419 116
427 870 239 821
742 481 357 521
174 440 664 398
646 418 169 12
486 164 438 435
673 147 478 179
106 55 665 849
412 708 500 690
436 217 782 856
162 854 654 842
269 63 538 12
275 775 14 838
198 196 420 686
118 511 782 682
147 779 187 698
673 473 680 803
401 58 365 205
588 317 71 272
105 712 458 363
22 87 586 262
460 702 455 219
23 749 522 793
254 36 548 474
21 800 78 76
296 425 660 176
732 21 76 258
708 672 327 772
746 801 471 184
774 208 445 885
117 149 608 177
109 215 358 165
759 526 228 320
293 136 49 813
475 529 104 218
361 739 108 567
166 491 193 463
27 250 741 659
223 76 413 420
756 467 182 470
398 292 45 200
339 740 594 859
543 463 763 426
211 47 217 45
754 805 529 180
780 168 141 887
91 381 555 814
527 622 293 807
265 836 321 66
131 619 442 645
481 92 702 648
716 867 726 546
169 893 137 737
487 87 696 443
665 783 478 299
271 204 472 564
505 268 734 166
760 638 579 124
742 218 632 26
107 528 561 812
237 277 361 801
194 851 10 132
554 304 455 592
736 664 296 250
584 474 220 163
777 844 206 172
659 277 622 63
515 318 304 761
226 387 607 355
474 60 664 374
404 546 4 126
492 672 659 519
491 237 117 437
422 735 743 519
519 518 530 589
24 338 623 155
240 667 122 648
449 4 438 401
765 240 721 814
235 291 691 35
76 710 226 793
511 449 458 22
440 37 54 37
270 408 306 827
619 268 204 611
680 881 740 160
275 516 455 545
289 738 26 125
597 755 586 743
660 680 769 47
660 663 15 624
379 723 433 697
124 509 631 837
388 356 520 3
2 417 130 555
281 434 408 298
119 563 703 288
745 890 563 43
463 707 462 881
133 80 161 143
141 572 217 186
271 273 92 6
724 9 743 213
699 292 494 739
368 331 690 206
416 821 36 510
298 207 477 836
748 499 726 349
91 515 225 608
309 608 613 68
543 854 727 770
500 575 260 323
397 671 536 561
132 19 770 589
615 92 500 852
518 40 521 4
222 756 420 845
284 636 628 781
513 72 194 301
532 530 106 14
561 905 417 568
258 22 192 59
330 457 248 179
655 214 34 486
725 274 39 388
80 722 231 859
532 124 269 457
503 762 586 381
616 671 43 89
282 136 403 198
659 72 646 811
356 794 342 85
376 548 88 372
506 627 642 157
767 469 345 474
528 801 35 803
284 571 21 682
109 218 659 56
473 572 63 551
322 118 258 651
161 369 152 25
363 816 336 602
495 27 498 709
435 801 378 530
595 292 484 103
685 634 503 448
612 177 183 712
77 509 716 685
620 622 11 3
223 672 255 439
11 665 98 492
190 619 676 870
689 716 49 89
370 760 452 682
582 245 758 809
417 565 564 319
281 532 275 21
3 58 712 713
758 604 127 124
630 394 296 54
247 306 99 785
561 853 28 645
3 791 781 234
442 23 735 237
755 42 664 481
567 60 308 667
695 733 470 778
462 627 145 23
495 193 207 39
596 388 484 405
399 248 90 169
85 889 522 448
706 10 620 176
764 877 42 125
583 292 465 66
19 488 580 305
234 218 45 138
184 438 394 844
280 787 467 132
312 574 188 880
626 483 99 428
296 74 197 168
34 691 721 13
349 440 98 614
583 126 699 22
362 719 602 228
533 116 586 783
293 4 501 172
734 48 125 515
1 859 764 487
541 640 433 638
273 103 300 39
14 332 150 327
238 873 261 865
558 851 223 709
157 520 72 147
700 322 711 571
351 412 168 334
119 168 64 514
149 867 564 235
281 855 668 807
320 355 24 844
571 821 408 454
155 375 580 127
254 865 276 695
505 401 161 274
307 277 577 193
15 755 556 812
305 578 465 360
39 349 718 637
88 54 524 281
108 216 735 190
406 266 205 866
455 293 230 412
776 869 116 438
99 895 147 716
604 439 329 312
500 513 619 161
262 553 304 459
262 11 540 222
310 452 219 355
285 462 716 448
398 295 698 901
156 266 577 690
559 507 606 706
467 366 401 818
328 522 8 469
241 583 62 177
34 596 9 105
708 869 130 149
111 535 281 497
48 673 545 528
395 68 452 106
222 628 676 662
319 19 148 783
376 598 85 659
339 685 220 842
194 573 34 818
437 202 80 447
251 69 353 457
630 57 650 253
365 492 344 671
439 712 634 469
141 4 53 790
683 330 605 626
398 262 741 69
308 451 605 314
724 735 294 499
570 742 174 385
258 88 83 726
444 338 643 146
216 355 780 501
286 430 752 505
648 363 212 739
192 614 157 247
599 9 636 567
503 30 601 19
138 260 378 768
712 452 230 294
712 157 393 358
487 620 116 172
662 292 521 71
778 876 572 174
479 24 172 277
714 872 505 710
697 800 784 322
141 387 299 827
515 442 85 455
375 22 79 99
499 142 418 570
597 202 596 629
634 378 70 600
368 828 178 364
196 724 519 780
298 92 761 395
777 521 169 144
533 294 737 748
596 113 597 374
128 610 115 347
186 789 378 145
295 474 577 714
261 4 548 873
612 696 766 657
23 554 593 580
217 415 59 272
49 104 544 550
287 87 378 434
335 264 522 294
62 371 66 327
465 727 144 520
283 727 162 81
74 258 119 698
166 551 427 61
499 215 128 327
594 584 756 435
349 885 28 290
496 746 713 857
600 444 254 157
200 636 681 625
359 656 309 401
518 441 711 390
631 61 38 617
21 851 413 682
458 4 318 640
758 305 359 108
656 492 668 455
580 532 69 811
159 447 638 350
304 312 750 223
118 699 675 177
712 479 282 112
333 19 3 74
603 619 86 900
617 475 653 746
366 76 176 286
67 744 764 548
28 701 348 121
74 71 455 212
219 327 222 344
622 584 649 356
436 743 547 388
4 635 629 887
641 279 264 220
332 19 725 310
773 643 501 195
473 696 208 600
395 359 220 30
389 114 99 435
189 633 326 791
419 742 649 695
342 297 204 620
5 777 774 552
650 659 629 478
503 761 404 65
732 886 374 44
782 94 626 522
201 392 23 200
714 55 11 771
119 134 529 487
376 584 103 362
653 864 488 376
475 683 218 194
141 144 608 116
376 249 768 408
483 391 336 637
348 599 276 53
277 382 682 888
83 73 196 190
123 272 71 487
760 849 257 118
7 400 98 879
368 793 624 72
492 395 180 187
745 70 676 102
95 512 368 588
302 104 244 217
366 45 484 597
109 104 517 878
245 177 68 195
51 344 362 506
696 873 281 297
598 893 72 335
43 357 720 222
83 313 73 805
22 242 319 355
671 863 219 794
695 20 340 643
77 33 600 709
734 92 756 452
480 851 717 501
187 485 291 670
481 176 35 282
243 829 11 895
230 826 585 48
190 10 78 502
46 823 34 280
411 455 180 262
407 666 620 320
471 185 722 483
182 220 217 879
127 564 341 829
123 277 211 155
64 236 391 511
103 312 63 246
529 176 696 446
26 4 517 628
321 798 122 857
292 634 116 417
193 157 176 596
216 792 623 889
243 291 638 35
561 349 382 659
235 257 503 240
609 43 677 454
777 821 716 402
206 522 500 420
67 248 401 460
355 699 578 77
418 658 589 644
641 369 620 716
259 347 776 371
639 751 117 758
531 879 602 863
24 163 570 635
12 389 467 182
741 431 252 409
345 604 468 155
49 451 349 707
741 31 21 26
189 682 349 285
196 338 109 565
350 712 217 845
521 98 494 263
38 799 576 266
223 94 585 102
449 272 498 418
720 43 419 40
126 37 1 614
753 792 133 202
210 480 348 21
310 457 659 340
250 119 79 443
722 697 143 408
776 563 378 588
550 782 605 376
226 399 609 346
248 787 187 905
298 900 673 651
139 256 39 526
20 402 522 95
86 362 181 868
533 860 590 385
163 121 535 394
541 714 209 110
95 705 143 348
141 873 625 827
545 278 642 39
258 7 76 5
492 578 54 896
84 25 643 238
778 397 632 194
586 678 595 567
608 852 230 848
406 111 297 251
344 28 401 511
521 691 722 141
261 236 489 132
387 208 218 871
660 698 368 52
488 474 234 647
449 438 33 705
317 594 563 116
212 589 687 215
449 740 240 630
669 599 170 898
766 903 29 327
327 677 767 392
534 709 710 424
541 856 14 696
402 713 685 544
360 33 658 730
351 544 781 556
4 780 762 379
58 544 228 886
311 450 235 171
101 274 397 719
196 530 750 99
252 243 107 585
447 824 212 344
675 508 430 163
289 582 615 260
420 291 547 24
389 549 9 441
599 447 160 461
539 445 214 808
246 293 322 60
364 497 516 711
246 353 437 343
719 301 330 749
118 110 271 139
305 558 257 74
33 345 157 472
111 68 472 902
492 325 148 431
338 711 510 364
254 824 69 336
346 648 3 483
594 315 432 130
741 35 524 758
306 81 64 155
204 779 386 809
308 518 146 126
473 33 645 9
404 652 556 896
99 74 268 324
401 266 329 82
656 611 271 695
577 553 265 379
382 269 223 585
474 4 392 214
619 816 734 333
780 304 549 758
330 454 393 638
254 46 148 164
417 349 52 427
325 860 166 295
330 190 157 415
269 888 276 774
700 195 332 844
381 522 241 121
344 690 365 432
752 706 274 678
480 467 162 219
652 735 375 499
330 494 670 148
549 402 488 879
721 605 542 876
133 303 166 277
600 418 404 621
657 596 101 391
131 427 406 755
28 569 287 863
672 102 570 533
32 183 4 178
404 656 441 92
455 512 198 768
447 874 640 733
678 762 554 672
263 153 45 686
693 126 607 809
23 244 573 245
695 40 522 15
25 836 717 356
781 327 225 431
554 678 774 444
126 867 115 702
96 159 120 340
699 172 766 471
298 588 601 596
391 473 712 188
665 873 781 242
541 609 536 34
729 25 399 721
312 742 62 344
771 331 561 134
112 472 710 500
189 170 72 323
311 318 58 274
577 305 243 253
243 314 48 289
15 344 506 116
251 776 333 796
55 833 549 324
390 809 641 411
355 744 180 404
210 47 188 38
245 625 127 146
697 105 277 505
682 193 20 329
449 242 267 163
182 665 292 153
543 638 66 275
126 516 343 164
631 525 253 79
417 23 656 161
409 789 340 802
314 901 277 868
681 365 735 738
724 518 716 487
105 496 377 619
718 803 115 33
40 664 743 509
77 421 330 569
732 538 143 95
607 239 369 608
410 356 642 847
547 727 429 858
213 392 309 373
223 402 485 841
595 558 106 456
615 658 678 59
64 240 57 854
516 819 627 200
345 648 757 788
629 473 548 573
709 289 387 802
349 496 706 576
732 755 634 829
573 617 513 470
775 467 532 151
216 518 376 241
453 296 573 7
144 773 150 688
615 477 356 254
144 574 288 531
317 32 2 591
144 549 541 558
311 461 186 107
49 833 462 459
452 837 24 523
375 776 781 374
262 351 553 542
498 302 194 70
185 66 219 389
141 601 694 53
149 852 102 523
518 518 525 660
561 67 351 563
66 801 660 796
759 747 683 337
664 758 430 220
542 704 307 350
718 211 698 43
666 18 154 186
217 614 35 642
509 711 677 359
263 14 420 196
362 32 188 135
525 479 346 756
598 113 568 108
324 451 193 247
481 423 43 366
629 321 201 135
772 120 165 298
40 355 146 883
75 112 739 492
46 363 280 39
240 433 716 715
370 724 82 43
416 80 598 85
93 584 197 325
732 281 38 276
518 907 481 800
534 165 208 319
408 226 281 105
334 375 245 312
487 822 159 424
596 431 603 304
719 713 748 611
30 341 738 278
414 784 123 498
461 625 280 575
493 107 499 638
689 760 16 763
167 321 220 590
515 607 219 762
288 349 282 49
678 596 226 769
621 762 545 537
542 641 396 603
759 309 381 598
498 587 343 280
597 384 289 635
288 418 739 865
277 872 483 504
775 435 254 135
465 164 407 138
153 177 60 302
79 742 782 184
466 8 77 83
280 752 558 389
179 349 594 111
299 602 735 46
372 419 742 400
132 139 484 813
522 400 445 477
226 369 710 755
9 692 543 480
506 390 288 617
552 801 647 385
585 37 494 176
782 183 761 654
59 595 338 490
740 592 294 247
700 407 258 330
42 63 538 569
419 94 271 283
687 616 125 758
723 15 399 51
149 842 31 169
635 183 585 472
311 355 103 395
446 707 365 796
273 819 39 630
436 197 381 491
202 147 105 700
117 78 353 501
684 141 256 499
515 290 137 490
514 179 171 78
492 135 422 460
782 476 260 253
347 97 124 316
424 785 444 174
690 675 115 575
7 697 777 106
223 489 598 894
248 331 423 714
624 385 192 264
109 857 135 642
259 559 31 660
654 341 142 649
553 517 752 843
198 339 200 761
345 622 10 310
15 465 675 335
772 196 35 902
334 552 511 3
602 631 766 312
133 342 413 404
565 232 602 683
659 867 420 806
639 693 339 3
564 568 581 301
300 103 410 463
64 373 426 907
7 811 251 46
184 878 774 8
128 244 411 431
134 456 330 455
640 667 362 286
448 808 739 374
356 749 406 312
341 612 391 690
279 826 511 317
476 825 349 873
367 353 753 52
614 213 283 660
685 313 708 4
43 530 308 783
241 902 718 138
163 607 156 190
563 330 243 168
106 619 743 612
443 117 102 768
584 684 773 72
432 385 127 136
464 661 232 15
183 284 761 811
270 866 733 589
594 254 354 517
242 101 390 747
575 481 507 508
430 586 368 228
214 741 405 435
769 591 185 786
351 480 578 335
548 7 20 424
578 71 565 470
461 825 13 590
188 812 217 670
126 232 451 621
88 660 112 67
397 523 636 229
165 420 179 197
625 447 752 56
304 436 739 756
237 84 104 211
387 323 306 344
299 137 277 193
201 879 434 880
43 820 676 130
328 692 666 636
262 352 771 449
309 325 406 480
491 182 461 581
760 227 652 230
581 631 64 686
420 94 612 395
438 300 765 2
753 243 683 558
783 3 304 437
111 677 88 257
265 673 583 99
505 387 553 849
518 304 207 447
138 765 467 829
584 333 36 275
628 866 199 14
466 803 404 92
432 864 25 540
704 125 661 48
352 187 293 831
668 178 92 901
426 416 234 873
512 365 590 499
303 199 540 248
274 136 295 486
136 351 160 54
347 302 176 881
749 618 451 406
29 94 451 66
756 745 18 312
513 3 355 863
32 314 577 431
466 527 285 710
246 891 748 574
221 426 553 418
83 215 129 727
318 545 624 739
80 359 427 57
589 25 43 789
183 658 93 207
672 524 455 769
579 278 698 430
190 383 412 905
579 339 289 223
47 96 770 894
83 239 595 734
72 869 151 594
234 518 145 344
757 446 420 268
108 708 46 883
690 779 98 102
528 249 644 344
413 171 152 722
432 601 103 70
126 81 144 895
737 901 464 738
407 820 554 113
398 679 182 821
333 198 197 758
549 574 66 264
240 319 224 530
512 92 652 686
599 876 74 765
520 418 698 580
242 875 305 606
404 797 509 98
181 489 677 834
675 295 445 264
272 762 217 488
646 317 398 205
504 235 222 106
60 129 120 449
581 310 55 544
321 720 611 680
334 647 402 591
312 318 733 503
704 341 528 440
287 527 183 463
172 738 362 231
783 835 497 860
701 200 667 905
699 495 707 172
315 613 371 120
675 890 234 457
482 233 350 223
478 676 401 146
258 795 103 472
583 373 335 664
124 228 395 574
531 628 233 885
650 461 344 218
634 198 517 408
59 198 411 74
45 712 704 500
633 730 22 351
625 36 466 836
661 37 348 166
262 853 579 808
769 409 362 55
256 898 89 466
676 724 228 78
640 92 779 628
623 841 35 729
527 458 390 130
70 881 578 898
674 739 209 226
562 120 375 170
695 431 361 373
239 425 297 31
392 212 439 563
170 62 758 840
378 894 413 234
654 435 662 766
203 77 111 193
691 526 337 710
71 576 672 366
493 513 669 398
39 668 743 533
667 570 86 813
402 800 187 182
406 737 176 80
569 316 295 782
562 2 364 893
8 98 562 627
714 512 483 311
723 688 406 408
314 835 40 707
428 159 532 164
680 125 301 547
70 895 157 81
624 24 241 179
231 847 707 811
702 322 315 218
397 193 314 496
84 370 68 303
176 379 409 795
327 280 556 543
747 45 125 13
709 423 775 213
555 534 753 235
230 676 329 377
126 741 709 654
770 413 186 895
505 244 706 889
147 220 490 690
754 740 432 741
677 891 699 540
483 711 83 370
186 228 459 827
224 12 583 527
63 156 730 455
25 723 535 479
162 240 332 623
184 891 123 875
188 123 74 675
83 686 709 276
410 651 123 122
124 846 439 883
113 302 150 196
247 122 395 858
134 300 92 208
556 776 116 766
356 494 654 55
16 58 784 33
276 292 648 403
610 668 104 410
207 601 719 31
184 653 601 46
456 337 187 487
604 906 131 252
227 799 637 46
351 541 252 164
709 882 383 307
110 898 194 91
491 254 168 683
546 303 627 227
202 519 427 241
547 272 291 854
364 298 207 740
607 260 490 31
142 652 240 502
701 503 573 633
381 52 545 340
759 877 435 663
32 450 238 370
573 107 576 523
489 376 360 27
375 881 535 214
147 134 126 247
369 549 88 503
192 771 256 267
105 4 648 217
505 558 130 900
194 876 647 122
280 562 733 752
770 570 249 143
423 431 217 227
501 603 534 291
433 423 277 721
647 23 677 491
279 17 350 527
148 599 83 847
139 748 26 897
290 556 326 408
503 293 560 732
597 816 156 868
388 374 491 608
26 436 264 221
433 646 658 153
273 880 177 605
453 824 360 525
566 385 263 704
281 527 372 165
142 893 1 531
231 625 523 577
31 669 298 738
272 614 492 555
263 347 776 899
242 729 279 134
630 413 538 93
549 877 334 728
458 87 53 104
194 477 402 895
203 180 767 185
149 620 629 743
330 719 82 170
566 177 31 234
486 176 657 517
759 328 741 410
781 674 106 296
427 854 279 636
353 249 219 823
429 670 147 696
190 677 437 389
763 611 88 562
418 766 322 516
251 138 486 51
220 345 267 187
283 438 349 515
213 308 266 101
32 524 520 622
174 156 149 346
779 577 608 513
694 385 34 899
635 19 221 567
719 617 662 396
386 135 761 568
418 882 85 61
215 236 19 537
147 410 151 599
657 675 299 563
37 900 476 75
334 442 739 807
344 362 5 205
762 463 145 362
364 905 537 810
339 672 415 536
124 672 715 31
229 521 720 214
782 350 5 733
641 533 145 646
142 381 41 190
388 366 20 876
566 166 606 85
751 696 553 612
210 36 545 500
433 712 326 243
38 283 763 447
322 88 424 372
110 138 6 849
185 634 635 189
523 701 206 780
263 748 501 644
526 827 687 777
279 564 180 621
433 283 60 36
193 531 62 604
68 404 72 204
258 186 754 319
456 873 347 42
508 906 368 83
399 52 84 577
514 93 529 59
219 560 601 53
741 632 481 354
690 146 409 333
582 581 390 115
701 151 327 306
611 114 729 94
654 684 615 452
29 272 384 429
687 786 782 343
639 373 281 334
748 96 504 656
336 734 138 829
439 258 142 30
34 574 709 205
771 532 121 558
215 177 158 345
711 149 90 119
136 20 2 317
277 344 255 388
501 632 628 242
662 135 486 543
243 452 490 195
638 452 508 554
438 234 39 193
502 19 599 111
68 123 407 100
761 903 249 893
771 256 395 770
380 419 593 345
439 156 447 522
94 456 414 833
527 516 502 704
60 690 194 668
546 42 119 67
146 630 466 637
263 333 230 198
373 104 460 469
160 424 494 595
262 887 239 395
346 684 219 129
642 111 374 356
15 884 306 595
124 670 377 877
627 880 133 323
545 125 118 816
46 72 281 783
1 525 662 216
756 89 100 166
463 892 177 763
128 166 586 697
351 846 180 771
678 332 71 616
166 97 442 739
55 329 47 16
617 44 493 248
583 815 198 554
227 3 322 615
315 406 177 668
143 505 217 650
82 574 372 895
7 334 526 433
248 475 525 24
615 398 15 897
617 806 120 835
217 426 274 324
658 128 345 337
213 100 408 463
112 708 62 203
681 80 324 792
332 707 288 766
87 665 590 28
713 559 603 223
281 293 320 694
60 241 506 472
171 39 501 747
193 474 263 598
570 215 426 875
130 52 628 411
762 107 502 386
500 634 478 857
135 510 160 671
56 764 429 774
206 559 5 572
654 860 546 455
400 677 414 421
517 368 526 843
316 60 288 736
407 440 24 625
161 165 313 43
413 306 521 450
18 889 459 433
185 366 560 516
693 902 447 274
38 585 335 546
64 510 300 627
66 670 557 245
623 179 147 439
642 524 133 552
278 182 505 560
104 231 733 13
476 823 329 530
365 240 384 835
734 375 405 282
455 45 10 255
527 12 555 806
727 46 584 778
512 331 26 290
485 709 323 369
68 556 253 907
533 574 509 439
486 521 32 619
534 24 36 459
778 634 236 152
11 604 24 324
148 607 336 844
98 180 155 263
163 628 71 447
233 54 58 494
412 614 634 154
772 427 469 874
589 400 28 850
471 248 238 712
727 748 164 678
635 367 238 730
273 445 675 630
671 242 752 789
553 174 623 586
502 760 460 681
387 760 97 242
188 36 414 40
149 33 303 894
782 806 396 453
750 33 377 95
117 339 204 233
396 72 749 443
517 360 513 864
722 621 44 511
550 661 598 471
660 530 205 189
474 724 433 442
136 794 778 620
515 615 783 649
642 124 562 286
471 562 230 573
448 330 214 425
290 69 760 704
658 171 231 187
434 250 421 363
385 24 464 111
673 874 113 873
421 174 592 463
712 247 209 699
455 210 771 330
315 186 27 479
249 62 91 221
3 357 737 259
478 534 224 624
78 877 395 45
745 33 234 282
277 878 117 200
65 251 577 346
204 542 643 296
516 268 260 134
133 857 466 184
277 700 725 789
385 53 427 726
101 458 194 343
97 797 55 282
425 442 747 173
518 539 589 666
145 146 146 698
595 556 444 353
661 553 79 489
379 148 351 787
564 734 296 622
606 761 187 448
339 237 495 876
714 152 621 213
121 312 458 878
638 19 540 821
619 869 717 560
700 422 50 255
627 769 365 345
3 502 407 230
472 675 158 260
232 568 746 13
484 136 459 854
657 444 717 239
121 322 468 173
490 292 376 121
756 64 502 486
103 836 55 736
674 724 593 411
784 119 236 32
240 856 678 346
401 509 428 502
363 257 410 895
166 191 244 441
104 545 259 692
501 119 176 412
478 109 299 172
146 637 83 390
33 888 491 65
623 648 67 513
207 862 371 616
635 139 228 839
174 395 778 621
207 631 476 740
689 621 755 740
663 219 220 117
207 672 321 381
433 487 463 289
770 466 653 525
322 907 595 880
267 624 688 539
394 763 82 273
49 663 228 157
143 401 212 606
687 414 429 360
260 699 754 867
440 815 634 325
155 212 255 90
184 90 716 702
765 873 147 507
110 503 316 599
384 619 293 725
699 31 628 145
521 153 92 463
139 419 323 358
506 241 622 894
340 801 183 228
