933 503 25811
244 127 665 121
795 22 375 44
28 271 279 467
117 425 352 447
95 142 611 13
805 463 92 246
398 465 426 485
681 496 546 323
760 297 227 317
550 22 510 332
602 48 180 341
89 339 98 27
766 353 709 168
302 44 817 324
843 305 634 356
671 269 488 264
343 323 808 215
503 50 197 264
778 417 709 127
540 261 49 491
907 333 410 48
863 463 729 163
203 422 681 329
229 415 10 295
849 9 221 480
124 370 406 168
803 467 393 311
60 41 165 51
290 147 745 212
662 256 840 299
265 246 166 193
437 444 756 441
26 37 661 294
166 454 694 7
250 139 558 427
262 111 446 308
100 190 306 285
655 400 887 91
154 418 183 318
875 238 928 319
274 151 779 327
931 79 418 440
52 330 663 143
586 52 573 38
573 76 854 179
32 445 671 7
739 377 607 469
314 314 103 330
162 144 481 430
229 304 61 328
216 300 766 197
432 151 571 306
709 161 392 63
606 46 900 163
552 183 18 354
323 106 646 398
55 268 708 366
198 237 877 363
447 70 631 139
67 441 631 474
362 30 475 46
258 251 147 214
299 40 582 28
700 116 58 99
842 455 718 171
136 35 123 56
376 487 353 444
376 366 265 138
723 277 473 430
361 433 286 354
224 372 400 414
416 45 799 300
662 279 329 20
8 274 48 231
150 415 693 166
161 156 241 416
865 193 538 254
207 22 507 297
631 324 39 91
889 367 400 341
763 465 478 349
910 340 872 3
208 41 165 497
686 414 169 149
595 441 566 342
212 146 777 49
228 21 264 216
440 58 786 52
227 382 205 113
641 143 112 248
660 227 197 9
652 330 142 473
198 431 888 296
741 491 111 400
319 91 390 434
239 136 326 116
550 185 70 302
76 367 622 353
142 39 314 496
562 476 828 320
503 474 176 335
760 479 816 451
561 3 229 71
822 402 212 366
756 355 640 271
205 246 680 236
391 414 155 413
127 447 444 278
800 326 686 170
304 235 333 35
272 53 846 473
617 433 187 63
746 340 581 1
788 379 905 330
365 381 765 115
806 283 522 144
193 397 920 114
79 500 836 174
492 159 614 370
551 4 886 455
438 95 304 203
44 91 698 454
840 476 460 241
235 1 9 131
180 261 30 193
587 67 375 302
601 345 697 483
785 44 55 246
597 10 355 474
211 106 483 73
559 338 753 146
153 268 469 467
163 285 778 251
877 221 562 169
599 490 318 420
397 135 448 459
758 394 931 223
442 339 557 320
103 436 779 412
558 187 108 53
738 250 229 38
933 210 9 179
830 467 117 263
125 145 496 309
269 232 116 48
354 499 44 26
79 268 13 359
101 200 72 367
50 41 511 429
700 372 374 427
284 106 681 167
897 256 511 60
616 474 717 75
791 361 397 320
879 206 889 230
515 435 672 172
79 158 637 430
288 377 813 483
868 17 614 145
927 1 785 479
819 185 836 129
617 386 901 88
289 134 385 170
70 252 370 290
909 271 688 318
662 259 707 361
473 483 376 182
72 262 280 18
829 273 450 109
859 175 295 484
666 6 555 453
593 365 247 332
912 73 42 486
63 351 724 460
147 305 432 375
817 102 737 283
595 495 137 502
476 493 558 33
553 88 711 458
531 503 373 501
242 6 386 291
875 94 523 242
288 421 475 5
544 302 608 321
729 274 232 482
560 357 738 457
741 336 80 353
702 501 862 315
12 163 742 171
540 232 746 255
682 441 809 298
326 236 126 211
304 86 721 55
556 377 85 194
520 260 584 142
743 213 863 160
112 376 895 313
364 369 49 440
272 339 320 81
877 10 932 180
328 102 618 456
467 134 629 6
345 55 926 276
851 35 196 442
265 9 96 171
900 251 179 206
780 207 540 297
314 480 150 243
869 409 399 148
710 413 561 167
905 130 843 101
735 303 475 234
715 293 455 335
271 278 194 326
656 260 463 122
386 429 531 425
609 471 596 69
535 403 360 58
526 173 261 158
660 54 855 121
286 158 228 148
694 89 322 383
10 318 225 273
783 8 635 12
694 405 603 157
48 483 564 132
128 408 536 269
157 180 49 418
762 138 912 27
405 22 544 374
728 144 446 249
268 362 653 281
543 349 839 327
69 374 56 144
58 180 358 418
757 329 678 325
568 95 230 48
709 307 847 418
650 329 722 486
932 201 334 306
567 469 398 12
689 91 807 24
471 384 466 338
873 389 639 139
771 238 443 106
511 307 20 164
268 373 161 114
620 417 39 211
594 443 687 321
201 119 690 450
437 471 411 107
624 283 837 25
254 244 489 476
312 479 645 47
747 395 649 143
426 331 691 79
724 346 385 190
713 427 826 198
22 7 414 101
354 86 21 99
232 297 561 410
238 292 926 485
432 255 35 70
496 38 671 50
91 195 596 464
912 2 719 437
94 326 516 489
787 229 768 441
9 206 177 320
632 12 567 269
232 240 228 139
253 110 253 114
414 213 714 228
800 45 692 361
191 342 18 259
159 410 228 244
562 479 421 429
754 274 504 405
804 463 824 174
835 76 177 444
176 169 831 499
903 293 539 30
657 16 476 78
441 191 189 260
710 72 893 348
912 23 769 137
616 321 91 399
255 411 85 329
638 466 264 440
235 7 245 276
816 251 694 74
299 168 492 335
731 141 751 81
75 4 422 161
662 344 791 387
231 479 172 95
284 6 6 80
431 362 318 385
398 237 891 60
775 198 320 355
245 143 772 408
506 72 348 124
467 58 717 459
133 318 765 9
290 310 432 385
683 54 661 316
190 166 809 15
53 7 217 473
817 486 181 389
171 372 827 242
6 116 880 30
188 365 87 357
652 17 131 59
478 160 8 501
344 411 709 422
88 430 655 179
70 444 511 233
803 330 683 92
673 37 318 130
829 84 471 100
267 32 106 485
435 306 702 59
418 264 592 37
107 342 5 1
276 498 641 284
440 145 277 115
892 4 224 251
781 224 543 473
465 88 858 129
257 454 392 211
753 356 636 142
267 274 322 472
888 6 827 42
895 432 445 112
121 370 288 97
614 320 74 104
528 82 763 114
377 203 133 423
636 239 894 362
755 360 263 304
528 259 103 1
273 86 853 450
518 270 778 169
435 243 347 55
802 133 23 200
435 364 805 340
67 181 767 131
545 314 851 230
338 298 499 185
578 324 317 460
887 372 196 303
744 73 759 74
770 468 13 249
730 87 208 93
831 184 500 153
77 249 759 487
652 257 538 225
797 306 254 390
809 205 156 363
314 57 643 47
506 318 635 119
445 239 293 168
905 11 690 424
426 33 326 396
537 143 535 291
324 67 313 163
81 295 3 321
413 425 394 120
463 86 905 412
385 102 268 44
279 502 545 201
406 391 190 193
696 7 868 444
1 487 436 490
154 212 912 163
701 4 154 440
236 224 741 441
896 448 535 91
546 345 385 336
798 350 185 179
695 228 635 483
231 329 857 313
213 77 554 439
477 325 82 191
655 267 263 290
304 467 568 411
563 103 108 400
468 291 710 485
219 273 63 84
54 271 269 9
507 109 260 483
57 403 712 99
589 393 174 193
623 53 531 169
434 384 499 38
670 396 747 408
174 389 510 113
596 80 45 97
38 105 240 321
342 501 795 239
2 483 184 46
307 34 706 282
425 40 651 285
274 137 474 391
268 304 402 89
283 140 245 114
885 369 928 52
378 173 576 391
741 412 104 444
246 148 752 301
903 161 401 225
608 473 416 427
759 127 644 138
849 101 608 501
162 286 913 129
759 403 802 224
412 400 101 141
479 56 411 170
294 50 54 366
417 85 777 435
500 146 376 57
188 434 806 9
838 365 143 381
689 133 324 198
491 229 28 118
502 106 894 167
575 163 58 464
706 96 659 484
724 458 599 191
221 182 396 368
140 236 656 496
425 266 690 8
880 434 430 178
96 211 625 407
618 116 592 142
853 157 117 433
896 68 555 239
721 436 119 404
489 403 660 381
654 78 198 331
370 33 815 358
565 181 8 307
752 318 661 234
633 420 648 32
587 223 792 357
641 373 863 49
796 58 803 488
375 18 65 379
268 158 410 190
550 53 410 436
680 480 695 170
729 111 77 446
296 39 124 110
148 357 87 17
439 230 579 376
677 444 716 104
521 235 215 76
213 291 800 368
214 275 706 260
387 200 20 467
793 210 185 20
858 157 884 135
750 391 629 433
436 227 819 250
878 133 559 319
932 423 519 471
127 326 469 207
138 137 6 197
582 251 924 148
561 464 463 29
40 478 454 433
790 490 228 391
8 107 763 491
312 224 172 459
852 491 4 68
385 439 653 20
546 153 54 110
744 388 627 373
776 377 536 393
853 356 305 442
759 192 753 479
405 166 508 81
501 122 32 281
924 340 882 5
509 245 670 420
696 71 650 467
139 364 711 308
632 274 905 292
706 305 396 349
611 251 342 381
727 487 860 46
329 132 194 369
443 408 748 148
673 409 95 131
341 150 930 204
885 154 319 318
792 316 807 472
692 323 331 326
703 448 134 22
172 498 583 69
281 481 235 19
205 333 774 288
579 113 584 178
577 458 553 332
2 377 726 499
924 375 312 67
728 275 467 172
747 155 585 65
153 387 193 52
855 462 777 338
648 150 716 298
633 70 847 44
88 163 249 6
192 486 144 15
411 205 437 212
545 27 626 127
737 448 740 401
352 6 335 379
575 26 289 159
271 464 126 451
450 40 172 384
685 109 231 497
447 59 72 453
366 470 524 49
319 412 432 403
672 407 823 112
620 81 382 307
844 496 866 229
892 390 823 50
68 147 617 224
780 287 791 167
885 235 817 413
434 302 898 291
176 469 97 201
719 92 449 125
240 98 245 359
917 110 641 273
711 230 705 365
272 278 792 53
556 221 9 378
148 230 257 80
354 441 525 397
212 379 160 460
388 92 899 226
130 444 147 256
71 59 863 343
887 76 449 291
610 11 395 375
157 425 781 29
728 16 157 28
855 56 141 226
663 105 827 117
614 113 915 84
328 459 873 84
365 57 417 45
66 49 207 470
19 56 82 420
5 200 786 58
450 459 634 194
33 377 15 34
651 156 6 318
144 163 77 27
733 74 203 459
267 359 553 39
664 18 568 81
70 262 893 30
728 356 758 350
257 264 432 254
339 108 800 11
283 338 203 171
848 42 919 232
246 484 72 2
271 129 530 439
34 110 18 314
122 244 639 205
628 141 559 160
281 272 31 419
345 436 381 232
279 293 594 366
256 17 78 319
94 401 375 240
297 400 25 219
666 319 145 157
126 108 454 410
457 328 220 287
718 214 700 36
897 380 423 278
66 30 188 402
793 173 832 40
611 204 352 501
95 342 64 110
933 147 227 28
734 278 242 151
351 60 848 39
652 288 275 317
518 3 502 202
142 425 426 498
646 352 133 225
177 290 933 167
579 426 516 42
236 375 226 77
616 479 591 348
644 394 149 290
500 176 500 104
438 499 873 75
29 162 225 440
701 247 806 330
59 389 365 375
641 220 167 44
244 376 802 92
696 253 184 429
834 477 664 437
80 25 864 178
53 210 759 222
387 69 361 210
708 54 860 259
252 355 213 112
270 490 661 445
507 161 381 319
350 114 567 387
69 170 702 191
171 450 57 31
528 18 140 187
116 91 597 347
149 230 887 275
512 295 903 45
766 478 300 372
197 135 147 433
734 354 451 230
246 44 449 428
243 376 591 270
628 152 20 372
131 223 884 492
879 304 834 370
612 225 57 350
614 395 765 360
198 377 916 65
12 170 135 404
663 316 414 307
807 485 215 40
803 416 286 149
413 464 425 485
499 20 749 231
311 113 806 65
378 279 668 137
315 167 347 171
553 436 555 502
605 341 844 140
528 382 906 315
408 409 35 126
720 84 434 324
108 485 793 165
715 25 113 329
305 234 881 384
823 209 522 236
191 270 154 287
144 274 517 410
658 141 392 259
638 87 654 197
59 484 459 90
563 315 476 387
453 7 424 410
475 300 729 133
244 94 863 104
567 251 242 85
903 318 710 66
557 448 909 55
567 108 294 476
364 242 857 68
800 185 694 381
506 53 693 335
56 368 708 25
759 407 796 409
49 234 714 471
207 182 41 87
639 323 107 373
59 438 279 459
810 64 631 413
504 158 457 457
266 394 725 483
32 383 249 486
226 99 535 124
122 157 79 278
153 445 879 461
412 255 779 392
755 21 595 320
569 430 856 151
857 52 634 326
280 97 552 372
351 418 270 70
457 89 659 109
106 145 773 255
356 25 14 139
301 268 829 296
355 319 101 426
636 199 546 473
749 34 92 91
638 114 280 478
399 486 357 110
169 409 311 318
372 317 327 233
895 412 625 108
407 399 775 406
497 427 218 157
193 25 823 322
588 15 390 281
28 43 498 122
769 348 745 86
875 32 28 205
890 63 611 52
110 383 747 263
875 274 849 416
532 235 134 367
365 363 928 278
557 109 89 391
229 414 168 332
569 338 536 103
821 282 328 339
58 352 675 146
296 170 311 138
402 492 350 349
52 324 450 121
202 463 672 439
552 391 249 185
43 344 356 156
847 130 887 411
133 377 54 170
711 226 905 159
234 430 791 281
193 497 905 8
155 224 227 116
627 493 564 413
274 286 659 257
660 85 839 229
167 90 67 98
56 354 315 271
75 449 750 487
25 325 91 27
745 346 740 468
359 246 149 194
844 266 269 192
309 164 324 132
684 452 771 199
226 438 436 359
883 71 647 484
251 102 219 248
87 305 731 440
594 245 296 484
108 445 613 480
320 427 781 131
778 488 386 137
635 182 133 414
713 289 926 274
649 402 61 105
229 377 80 93
880 34 338 114
527 215 922 379
253 384 789 213
598 73 162 233
161 394 206 342
569 392 671 264
72 48 199 17
323 327 412 389
871 377 930 22
402 13 819 227
527 125 477 483
280 53 98 266
103 299 591 80
329 243 314 105
63 168 286 291
673 184 285 364
872 6 434 404
706 307 903 124
858 230 89 51
866 187 409 321
313 371 225 293
279 354 862 445
302 364 740 338
155 349 429 60
513 286 528 356
888 256 325 199
123 42 550 294
114 383 828 2
539 237 201 476
104 501 389 382
70 430 557 242
743 368 337 47
786 140 778 250
316 101 398 346
916 228 779 112
651 383 929 96
887 92 834 263
543 323 260 343
545 20 745 321
798 327 371 61
451 309 515 115
734 220 108 121
404 284 770 201
193 375 23 253
75 499 837 248
165 147 891 140
323 293 538 207
334 127 585 60
685 476 615 303
35 237 200 187
200 318 364 108
588 380 723 161
759 455 355 190
536 450 704 154
704 392 657 229
102 434 853 212
716 48 706 136
397 414 748 118
737 309 682 55
786 175 820 477
246 240 836 260
685 393 860 421
56 140 486 398
508 449 142 94
467 186 897 493
893 430 859 278
851 446 736 401
480 325 109 473
345 235 29 31
41 387 125 266
204 302 90 230
139 459 6 479
101 437 343 148
648 66 28 416
63 389 366 287
129 194 713 63
933 34 933 399
284 60 542 254
353 314 285 102
103 350 307 28
885 167 897 239
327 444 239 60
141 161 598 300
823 477 173 299
622 376 69 98
260 374 395 278
721 434 99 437
357 197 300 46
245 328 431 85
490 84 675 297
390 101 164 122
35 104 814 18
213 271 31 483
594 101 203 243
528 380 697 455
57 192 768 92
13 382 526 352
466 339 269 427
270 356 333 47
868 1 699 149
360 483 470 348
488 193 119 340
24 180 674 138
385 347 259 383
765 248 643 390
555 210 905 403
534 4 538 228
110 97 760 45
186 441 458 246
321 196 72 428
42 317 694 349
482 6 509 46
778 147 856 264
610 111 388 472
574 272 160 102
829 124 300 237
54 113 490 55
121 302 421 181
511 214 471 462
616 332 668 112
791 276 867 448
618 88 924 70
436 457 762 127
833 317 15 361
574 49 116 52
408 307 622 28
232 213 706 119
913 210 251 83
426 214 483 380
158 155 335 270
906 280 161 475
561 353 283 249
208 37 542 238
223 401 59 138
605 144 630 263
440 487 77 467
626 120 902 236
755 435 104 59
280 328 194 238
44 1 593 410
229 431 862 432
533 484 496 2
889 295 159 54
538 5 511 312
379 25 863 490
600 349 191 461
542 144 6 338
619 359 589 71
545 406 305 265
187 245 572 129
63 203 73 289
320 246 821 138
666 7 786 21
619 243 606 459
211 398 452 294
253 412 757 372
932 10 635 148
317 121 758 471
690 5 30 117
707 125 708 361
716 485 899 98
208 120 801 409
637 416 665 237
294 477 725 310
497 351 228 435
322 236 825 251
346 368 851 450
213 1 930 21
526 151 828 367
899 218 795 276
48 148 563 326
912 275 11 107
299 411 86 492
733 227 882 343
664 456 188 230
718 179 645 423
617 402 262 468
230 222 594 1
445 350 589 48
927 50 35 491
910 258 618 419
636 328 345 101
484 407 411 425
311 387 357 106
18 400 246 306
353 405 506 161
124 154 516 182
753 143 667 217
585 175 619 302
358 204 290 45
876 125 192 478
52 184 912 192
734 500 628 4
505 430 166 209
115 262 820 50
609 141 767 121
560 43 329 63
709 187 674 439
592 381 236 130
880 320 156 117
17 240 400 44
718 392 810 216
842 407 660 152
762 235 381 193
814 270 752 127
306 258 194 401
26 261 375 53
770 173 497 317
891 94 223 285
725 359 113 6
279 341 313 264
672 496 777 172
366 333 602 436
614 482 465 173
268 84 127 242
748 419 229 440
50 55 525 19
898 65 144 265
787 9 780 169
362 193 618 128
72 490 352 415
661 491 783 327
648 68 635 433
626 258 740 452
205 289 169 194
37 178 221 3
107 92 415 388
259 106 656 408
709 419 291 316
649 268 208 145
610 417 613 422
486 500 756 235
911 370 734 397
713 224 487 340
706 320 619 178
916 242 324 80
211 84 919 92
106 1 184 166
699 434 850 111
315 150 232 37
571 453 512 123
341 298 831 318
688 290 707 234
371 177 66 358
129 287 547 68
63 3 94 357
571 381 376 212
652 82 880 285
597 278 412 105
802 167 252 457
758 461 650 408
92 447 678 483
579 350 261 442
108 308 4 297
133 416 264 433
160 467 326 96
541 68 348 150
178 114 18 245
78 273 647 303
401 441 644 239
195 238 361 149
448 389 229 137
108 177 668 453
38 382 821 10
740 402 105 265
681 134 213 295
519 208 180 265
169 6 659 367
640 53 634 105
499 425 450 31
129 342 441 91
855 5 303 304
239 12 325 189
565 297 564 185
813 222 202 197
695 224 85 349
720 132 656 444
890 146 312 452
105 180 269 93
914 142 565 349
314 93 459 185
718 141 333 390
789 90 17 383
591 372 559 145
667 343 603 3
197 366 660 283
221 94 901 199
158 112 85 188
152 327 240 364
348 423 915 491
495 49 896 229
667 344 189 40
682 403 638 15
531 481 213 246
762 437 788 345
575 187 566 100
514 461 471 496
188 225 318 462
80 285 57 1
250 106 103 246
750 353 18 434
61 160 708 449
843 244 496 190
650 331 459 490
619 339 754 81
126 429 440 417
749 252 462 131
30 466 372 54
252 326 106 331
815 286 306 9
121 191 706 71
711 190 162 301
132 119 9 4
915 442 538 205
193 368 770 471
811 10 781 434
797 168 53 359
257 105 855 314
511 338 452 14
184 72 120 12
834 351 657 242
427 214 320 239
801 389 109 394
631 420 279 37
263 217 142 173
813 501 39 349
455 234 154 345
775 25 770 171
192 476 325 270
226 448 853 142
52 377 152 439
97 31 595 5
510 339 493 393
685 413 889 304
284 286 776 49
492 243 749 417
446 368 872 135
107 129 624 474
649 21 79 211
354 264 765 114
389 84 315 279
915 375 678 336
888 144 876 422
289 4 26 409
77 404 546 306
169 81 313 120
550 139 300 11
670 344 122 201
599 257 111 502
827 294 611 148
379 264 413 457
688 454 372 292
622 11 300 140
115 321 752 85
521 484 686 250
77 126 63 83
797 223 357 484
316 380 453 401
847 186 374 259
86 434 699 486
671 429 326 402
645 281 334 253
274 386 859 479
817 130 550 195
594 109 897 182
104 73 413 358
870 25 565 300
237 436 835 71
162 5 516 399
796 416 528 427
386 43 662 223
553 475 382 216
907 426 605 394
765 195 735 220
465 230 366 211
19 278 274 229
780 15 61 92
372 122 724 397
328 21 559 195
587 216 390 194
36 454 16 500
657 448 852 193
150 51 206 191
775 28 863 500
735 429 653 449
96 359 236 386
639 7 314 123
99 255 798 416
615 358 423 447
162 6 392 66
816 163 225 209
522 37 329 39
752 269 696 206
417 452 824 231
604 195 604 24
257 114 659 392
910 387 643 401
732 41 745 432
310 334 465 364
843 369 294 221
717 403 667 243
349 367 160 351
480 211 244 472
623 317 68 274
518 118 360 177
600 372 195 421
899 182 801 62
613 435 927 495
892 96 607 86
343 436 190 261
340 63 283 260
202 73 61 318
226 257 739 78
771 363 59 395
861 35 920 228
447 258 582 358
900 462 803 138
51 56 25 74
923 79 813 177
617 169 175 434
896 339 889 56
480 345 690 482
123 114 675 464
922 472 772 452
16 218 815 452
424 8 410 390
404 81 132 396
742 374 607 476
501 170 156 199
896 395 777 239
84 95 890 335
746 465 926 65
410 86 192 413
344 391 38 440
533 448 346 191
428 489 18 55
875 260 647 479
284 374 679 328
147 455 676 267
929 433 529 276
800 296 482 42
576 158 857 413
89 353 112 26
377 46 600 46
715 129 380 481
870 425 355 228
232 102 811 299
633 236 800 275
540 82 861 445
1 50 680 320
825 10 865 259
95 178 331 477
798 298 324 186
894 107 438 374
51 60 53 199
515 298 590 174
857 352 691 251
367 292 742 146
858 301 809 165
375 74 288 450
295 454 165 362
367 274 722 88
222 28 508 130
792 122 221 289
793 296 878 366
46 18 487 141
605 379 839 68
555 342 112 481
456 407 517 425
883 155 344 444
603 194 330 491
409 176 262 213
922 323 474 330
276 357 618 224
666 356 336 181
784 448 624 230
56 289 897 498
79 474 119 241
282 112 278 369
617 502 484 236
496 68 158 256
762 105 307 491
851 388 38 100
546 371 273 442
462 391 338 316
271 233 892 453
775 8 883 450
541 497 645 397
812 11 926 97
757 133 923 377
164 101 615 341
129 321 675 390
758 484 201 307
185 19 345 452
698 474 473 313
883 430 325 367
72 291 285 23
769 269 715 315
929 351 897 225
258 38 922 465
575 62 266 59
336 335 669 365
756 187 735 138
742 486 211 298
849 260 22 432
747 20 266 414
308 295 150 465
256 168 921 423
666 387 365 481
881 355 909 362
891 416 220 372
932 138 597 200
465 190 727 141
128 427 846 422
436 367 873 100
614 398 574 183
2 380 355 18
503 311 428 474
269 395 292 371
860 326 748 294
705 238 325 64
270 181 595 254
214 332 854 42
527 225 510 248
819 178 9 274
883 488 197 466
160 337 170 292
444 107 24 169
877 171 611 249
84 185 688 56
378 4 788 481
855 363 704 457
380 163 215 132
348 306 79 213
870 114 211 349
554 401 24 455
871 431 915 497
547 139 887 30
496 99 739 350
914 39 176 176
251 270 113 137
669 32 699 492
269 34 551 8
337 368 125 366
530 180 397 148
108 495 315 265
41 342 919 320
28 284 702 4
495 369 826 346
925 386 782 75
658 476 302 180
681 335 270 465
29 461 343 152
25 127 605 62
757 316 435 400
501 394 349 216
503 435 362 282
31 230 473 330
215 229 914 434
250 155 219 74
867 200 854 114
513 248 858 447
372 296 40 8
652 15 804 105
665 388 787 256
149 154 910 327
626 380 912 11
34 2 191 501
492 77 900 297
864 68 854 315
410 12 818 503
882 341 883 66
9 384 714 104
812 314 373 176
319 225 50 137
137 273 732 387
216 386 803 286
710 304 895 220
699 323 776 477
894 222 761 221
721 138 598 409
144 321 466 324
44 229 302 144
430 199 593 75
169 262 256 252
843 275 905 84
247 336 501 10
866 238 592 333
66 21 608 110
140 402 9 241
154 156 373 160
480 129 921 126
643 372 487 34
560 302 749 339
580 460 332 134
894 149 564 288
444 343 336 248
875 433 436 291
450 274 286 426
288 271 895 248
847 203 454 103
482 278 88 461
626 273 919 186
603 370 912 147
439 317 600 356
484 310 760 312
27 193 820 92
882 474 103 456
96 147 863 436
501 261 40 363
513 79 371 97
112 129 839 117
703 393 800 116
740 99 375 216
172 271 899 58
664 126 878 237
736 376 72 347
852 336 211 378
92 375 403 385
664 84 585 376
512 73 484 292
454 361 538 26
352 271 891 330
381 382 78 179
125 248 687 301
392 270 340 185
387 461 509 389
547 371 849 92
401 125 479 139
392 310 387 499
558 396 825 155
283 372 324 140
44 216 203 384
696 350 363 407
264 124 16 59
895 188 418 250
746 346 251 41
18 304 374 63
523 214 51 106
772 489 53 492
629 410 743 391
877 192 317 177
271 384 561 48
254 19 831 399
204 183 684 159
454 396 309 14
511 69 511 20
405 167 933 12
896 55 772 306
74 184 74 156
367 411 722 374
512 24 835 286
466 18 506 194
261 393 214 218
713 11 412 121
323 227 500 243
256 269 624 122
367 502 491 430
66 408 698 98
350 17 262 114
746 361 7 163
559 253 499 304
563 396 772 330
757 213 642 109
556 411 433 127
645 143 550 443
598 139 784 423
336 411 845 107
525 362 898 306
43 426 258 186
144 489 605 85
420 284 715 229
762 406 665 291
220 451 430 35
625 314 292 319
310 85 543 427
492 132 434 401
779 109 737 51
537 116 6 92
534 14 607 275
717 424 450 431
419 166 883 304
650 113 712 38
47 20 132 346
50 238 659 454
830 267 181 497
735 407 719 118
742 444 137 176
284 281 248 281
236 160 826 200
370 233 261 438
870 139 349 83
850 108 577 408
759 5 236 214
32 387 611 445
652 134 661 241
572 275 373 20
187 419 98 86
302 494 326 479
381 58 605 335
688 50 518 130
163 84 685 344
575 134 318 353
113 495 103 273
595 260 192 125
236 246 317 129
332 17 385 268
523 216 311 124
643 255 823 300
322 460 776 277
799 284 148 170
279 395 140 183
742 154 628 464
201 376 30 130
8 459 231 271
521 311 426 7
815 213 73 269
190 285 885 5
917 183 926 461
222 166 581 6
330 321 383 271
28 445 417 20
276 290 161 440
549 164 584 448
548 127 121 111
231 99 213 39
905 119 536 139
630 442 900 280
260 434 492 370
325 99 8 464
217 333 667 465
199 56 143 458
834 66 905 448
592 430 293 28
542 228 548 346
760 171 65 82
397 72 41 160
601 351 692 53
296 121 363 383
229 6 94 73
483 324 562 126
85 274 71 178
921 495 262 91
236 218 276 427
303 25 205 200
414 395 43 393
291 198 812 264
875 105 773 77
658 66 857 276
268 232 221 256
252 285 803 99
507 450 255 214
448 300 845 445
377 116 395 306
266 400 927 294
238 8 152 89
719 170 398 87
486 43 1 185
883 88 852 168
314 392 300 283
545 302 691 84
171 222 818 203
413 479 602 142
329 303 614 405
175 71 817 393
518 337 380 469
882 42 775 428
796 28 316 318
856 238 760 421
424 88 64 139
25 487 464 459
517 416 531 221
811 132 189 264
216 458 732 62
643 493 863 378
258 443 603 125
370 265 761 17
506 352 36 180
577 497 900 34
275 287 295 352
637 257 370 125
87 456 660 299
812 58 876 386
899 359 568 140
697 236 351 178
40 476 71 408
631 53 260 29
125 204 519 93
138 185 487 465
512 437 338 403
331 250 734 395
140 186 9 461
676 362 848 416
874 418 642 167
186 129 259 87
231 481 701 121
681 87 767 412
844 207 425 29
771 289 552 26
519 231 643 298
465 488 137 349
581 262 339 229
837 77 253 53
187 493 6 209
163 339 535 85
260 246 36 181
640 460 379 30
433 448 821 329
1 324 379 346
75 433 413 413
226 373 73 431
383 48 922 121
779 176 542 345
767 87 212 204
726 333 171 500
421 104 245 366
408 284 829 481
607 170 226 352
391 127 400 2
233 163 493 218
563 455 413 424
695 128 123 406
405 269 231 172
914 413 766 212
264 208 142 210
516 61 183 495
63 2 839 351
118 61 792 383
803 12 791 215
885 290 530 479
281 168 848 323
599 83 136 247
361 393 402 214
699 438 243 173
597 56 689 298
815 142 865 469
144 465 117 246
516 152 791 288
893 495 671 283
36 64 305 467
651 164 868 292
17 124 703 410
567 293 227 449
600 441 146 250
917 491 813 124
480 296 395 50
525 449 751 227
650 459 671 258
658 438 239 245
825 220 836 119
113 21 721 137
121 488 848 281
140 502 722 500
96 106 584 489
161 176 208 478
695 279 537 385
653 386 12 495
377 495 361 275
600 116 364 487
881 109 588 261
327 470 488 134
523 274 767 113
508 226 879 64
356 313 896 258
578 354 119 370
735 67 200 359
291 344 539 2
303 270 792 103
102 341 585 241
631 271 307 81
32 309 419 51
88 140 835 359
287 283 290 412
165 228 426 282
357 476 723 305
531 473 177 369
463 336 617 325
854 70 386 295
506 209 286 25
928 63 668 225
875 195 447 485
65 219 84 215
75 260 32 199
922 228 127 197
690 87 609 202
384 309 608 257
358 135 144 401
65 499 846 108
675 474 710 324
57 456 143 464
732 244 310 65
683 324 310 43
588 72 77 232
662 324 385 495
667 223 233 68
236 202 663 288
471 77 39 452
390 495 103 274
397 124 36 500
243 365 479 73
193 68 311 239
120 366 467 301
47 248 5 422
584 497 820 351
506 107 48 85
426 314 476 305
653 332 283 160
406 478 764 96
394 66 764 441
144 240 190 294
930 151 385 333
672 231 846 280
920 76 125 328
391 174 513 212
23 167 808 440
343 220 160 319
123 351 252 420
692 494 543 265
576 410 96 371
424 80 205 306
439 20 28 74
853 339 174 25
251 34 797 19
81 4 563 368
183 105 443 484
872 203 75 151
838 303 757 323
368 297 129 227
341 66 404 171
304 451 560 309
24 317 829 490
854 166 558 429
79 19 861 355
72 407 641 73
100 146 484 369
383 62 875 298
663 492 58 411
275 486 597 477
160 353 875 124
716 138 903 175
656 247 770 367
135 211 718 475
44 47 167 48
372 368 754 140
143 346 679 38
54 369 432 263
430 347 796 128
837 385 847 389
379 101 295 328
573 479 380 401
266 436 628 390
315 173 667 70
821 445 85 171
731 112 794 70
463 389 558 169
165 86 151 134
510 162 587 403
185 465 161 249
449 456 279 89
920 285 136 468
752 189 137 209
684 145 780 183
106 9 699 234
345 483 359 34
231 149 840 22
135 251 746 495
470 224 404 47
728 489 642 176
394 450 725 259
115 168 382 377
502 407 741 169
189 54 743 306
822 461 931 200
501 11 142 158
449 212 414 99
443 197 686 417
255 350 241 444
450 404 571 426
618 498 844 452
629 17 498 442
656 87 56 361
91 36 140 445
884 206 763 231
314 400 763 273
125 164 464 241
3 415 272 449
192 284 335 215
182 119 544 241
668 166 553 321
378 348 486 344
905 259 456 184
820 264 436 466
902 335 616 214
809 234 878 87
