670 909 39586
648 256 249 392
157 154 274 697
502 691 372 199
586 369 608 236
548 905 258 697
343 590 236 493
477 167 438 142
500 533 50 805
317 499 62 654
119 662 659 749
555 290 502 108
618 626 449 903
90 574 651 695
374 174 362 237
661 129 198 202
170 208 550 765
112 729 182 18
357 694 390 206
103 668 653 654
82 382 53 691
653 845 285 635
299 90 78 721
445 77 483 280
502 344 542 504
123 53 259 676
635 150 567 411
579 689 302 533
409 33 247 145
356 201 118 412
521 421 432 819
305 784 86 713
187 286 571 418
78 490 102 158
565 189 582 576
440 543 17 642
20 291 445 410
61 616 238 356
28 454 139 300
341 210 229 734
127 17 292 157
309 370 561 459
648 404 543 226
637 441 367 762
515 188 425 482
293 653 427 718
444 158 526 845
484 391 595 857
155 336 86 572
253 556 343 566
165 481 496 279
564 772 115 47
579 890 445 192
225 452 639 208
670 723 435 855
96 315 205 245
398 811 414 626
314 381 527 596
62 676 647 55
642 793 423 132
324 657 103 832
199 185 121 35
209 43 367 601
499 414 511 791
544 812 510 124
400 709 190 680
604 483 630 299
361 757 223 779
48 801 209 207
23 10 291 248
394 587 72 786
226 340 228 747
57 214 354 347
124 884 146 128
303 188 444 385
268 322 613 87
457 602 180 275
515 268 390 340
116 228 24 586
655 461 286 19
231 210 435 749
641 111 270 731
616 27 124 866
638 563 35 312
596 685 618 196
48 648 574 792
540 205 453 183
311 289 382 447
447 120 65 836
560 171 659 509
426 204 505 267
251 440 211 479
217 771 573 174
267 860 496 384
574 508 187 198
475 270 578 137
144 669 518 8
596 187 580 200
502 142 468 547
372 121 559 204
540 154 205 317
419 660 566 95
65 240 653 756
194 593 56 594
275 778 3 297
122 765 303 439
658 19 544 818
104 442 477 494
293 646 364 681
551 577 14 88
476 752 433 5
139 701 440 247
148 884 122 548
150 216 220 73
436 685 587 379
468 589 466 165
457 549 515 224
638 59 517 561
596 847 101 473
521 261 428 624
18 270 478 387
604 188 444 501
74 450 300 201
484 658 150 4
300 91 492 402
136 299 394 447
369 196 531 378
230 722 353 49
458 253 445 558
456 151 12 273
211 87 216 178
628 546 68 21
146 809 552 784
256 748 337 91
603 592 568 449
668 90 551 72
283 821 162 842
518 777 466 46
656 296 250 591
660 872 625 196
82 211 147 853
270 535 665 80
218 30 239 374
455 465 58 199
653 286 246 432
463 357 31 549
137 121 125 88
564 253 589 337
547 463 613 771
303 809 31 420
653 650 355 2
258 26 466 299
239 148 330 416
409 837 646 457
215 355 116 851
49 652 605 293
576 746 394 806
524 251 92 297
382 558 274 700
53 617 429 713
273 278 612 584
564 835 103 888
37 835 334 902
406 534 329 463
259 742 608 494
202 613 230 493
282 646 98 431
258 365 389 623
323 347 599 284
426 195 630 698
283 114 160 747
475 856 484 37
470 532 427 471
81 269 494 179
523 87 293 739
172 718 187 487
583 518 68 329
119 283 417 12
328 5 254 88
358 852 236 449
506 321 633 501
654 438 402 612
670 767 306 591
125 661 618 610
236 705 567 422
471 803 547 545
130 72 331 341
533 112 601 661
193 578 631 783
439 16 398 863
189 228 502 902
567 351 663 355
498 500 118 631
609 146 464 732
261 367 7 799
355 176 40 835
509 413 73 889
180 691 201 810
84 60 479 82
652 441 379 786
54 2 197 83
655 492 363 788
616 703 635 16
515 389 210 663
635 355 248 737
162 895 452 157
185 667 370 897
325 23 369 761
511 16 126 806
303 592 198 784
266 185 382 664
226 260 609 761
502 682 6 769
347 809 163 547
634 143 397 471
237 511 181 596
583 268 13 837
208 54 291 269
382 728 132 798
328 681 533 795
181 410 394 341
438 340 661 854
15 261 31 442
191 737 219 856
201 58 638 623
443 669 469 263
611 850 326 825
247 844 642 646
560 572 183 1
6 621 439 145
464 66 508 385
4 158 645 154
611 264 564 814
487 789 288 598
48 396 443 575
556 401 636 177
417 883 543 123
54 321 515 131
64 531 216 803
375 878 593 769
647 50 400 776
653 470 488 299
621 155 502 781
255 339 513 164
563 652 107 125
463 886 221 94
343 36 469 791
432 446 82 287
512 737 625 592
192 561 285 88
364 375 396 477
647 728 194 566
126 77 268 859
483 180 469 439
177 534 582 372
288 909 255 521
14 320 421 773
490 394 576 891
436 6 119 672
435 343 32 405
87 808 351 698
414 168 478 356
238 431 624 82
269 802 489 664
202 587 124 657
194 453 430 406
406 68 358 10
325 169 205 391
102 391 94 230
492 452 399 145
375 602 96 728
45 346 35 450
141 566 356 797
151 463 631 81
485 774 421 33
239 790 652 259
635 13 644 631
463 203 402 721
533 283 163 103
244 632 52 711
150 396 186 47
661 496 189 406
436 511 661 2
88 109 579 191
161 357 301 239
320 295 36 803
630 768 417 710
240 573 122 577
497 290 249 829
32 9 246 813
352 645 542 257
405 346 529 401
45 736 532 787
627 804 285 645
507 800 90 124
508 363 312 435
256 363 626 655
452 198 232 601
414 106 400 335
355 149 597 251
630 77 196 326
203 143 201 332
670 6 259 112
191 199 639 745
199 877 5 271
669 675 604 750
114 180 161 880
207 109 651 616
172 641 456 296
319 288 273 564
196 702 635 84
533 270 338 862
509 688 403 906
539 557 562 648
204 452 668 639
53 46 144 882
88 372 656 280
568 832 172 253
610 734 484 838
51 325 462 260
536 644 37 198
114 193 179 182
129 676 113 564
573 192 389 831
553 376 155 790
542 404 280 221
151 50 270 435
23 635 173 41
281 641 97 662
454 600 229 32
57 555 629 313
101 441 377 189
33 110 410 888
89 596 168 264
128 303 14 293
102 662 540 430
531 712 629 676
343 511 524 582
299 6 234 254
549 264 25 160
309 59 255 51
204 267 357 719
340 743 308 754
359 358 22 480
82 853 104 170
155 164 71 155
483 498 269 338
468 125 148 736
219 728 152 99
85 726 477 234
486 585 416 348
644 887 544 290
626 45 214 788
260 297 466 677
517 20 571 297
640 367 291 320
406 149 157 446
658 46 67 313
660 396 637 356
127 98 647 473
653 111 243 225
638 85 661 296
74 486 282 805
360 506 561 580
334 246 580 315
602 442 335 480
598 371 476 904
552 691 208 587
574 168 660 874
207 304 617 137
159 488 416 47
115 887 302 586
280 442 637 594
589 564 362 244
5 211 497 676
5 583 301 473
57 466 353 38
548 780 351 770
454 307 44 93
239 451 647 770
178 424 33 453
254 750 123 448
94 787 337 539
347 224 298 395
71 735 628 399
235 217 42 743
13 449 550 450
643 454 398 297
360 696 481 794
628 90 155 105
349 637 567 174
197 304 258 718
267 582 667 579
401 783 289 372
309 352 58 385
379 573 61 163
233 864 317 258
227 18 166 12
460 420 517 795
496 782 29 429
553 346 536 426
368 559 513 296
499 387 555 441
180 738 417 373
579 353 255 236
626 759 254 636
650 530 39 223
44 250 400 344
607 478 386 580
657 83 246 697
507 12 510 573
371 835 226 890
49 189 660 597
310 624 77 99
72 673 233 102
134 443 550 406
272 153 257 686
128 676 202 831
39 408 391 186
236 883 210 783
58 682 205 122
232 646 396 227
247 162 284 527
369 426 197 157
611 831 467 89
368 200 436 331
659 415 186 228
610 904 91 519
220 654 612 752
649 479 23 164
199 594 447 434
202 352 148 904
366 550 654 89
494 299 199 674
120 690 280 833
105 539 172 834
227 726 256 222
65 882 599 555
299 320 356 66
200 661 137 57
29 289 310 178
214 354 603 858
276 865 404 518
617 294 236 323
136 885 342 612
396 904 670 38
619 25 668 223
68 399 16 878
607 771 116 892
187 676 95 299
122 74 187 351
544 570 481 19
333 848 602 603
537 668 541 523
44 590 452 331
184 97 2 651
589 542 467 31
19 100 543 184
365 146 292 506
151 216 327 747
487 681 288 655
123 325 110 664
164 214 48 866
481 305 602 330
345 220 545 202
234 534 173 45
577 219 316 625
620 716 256 664
295 401 596 424
44 57 482 175
537 626 386 347
157 601 394 685
644 370 482 805
401 703 81 716
245 890 316 506
495 236 27 780
351 97 495 579
355 803 662 673
409 204 352 531
629 733 290 387
139 55 270 531
274 521 544 778
362 487 461 123
269 656 428 733
207 842 631 14
174 423 163 809
414 572 43 862
109 321 430 701
313 685 4 81
266 105 642 658
210 759 321 133
366 203 8 446
257 166 519 836
494 729 356 734
103 717 532 443
612 781 3 464
590 385 632 704
418 865 658 832
92 420 170 712
276 875 563 505
442 435 192 898
74 368 88 789
87 719 311 834
477 359 8 734
513 342 553 21
248 906 448 261
359 194 553 382
306 240 450 24
654 886 266 864
44 197 225 444
610 222 148 412
105 211 339 628
164 598 173 514
251 881 410 476
80 669 347 382
316 847 613 781
369 7 303 753
355 651 49 405
583 255 605 584
526 774 487 877
280 158 251 3
640 698 31 602
425 607 185 737
96 780 523 137
664 171 452 71
540 19 330 207
305 178 569 154
523 157 173 306
568 481 302 211
314 522 22 716
156 198 155 80
413 268 523 68
370 475 518 1
607 137 621 65
54 525 386 273
292 745 162 872
318 903 634 264
415 459 491 269
179 101 113 574
308 685 333 398
232 550 658 889
608 629 203 564
330 837 640 519
55 182 361 750
17 881 428 125
649 25 150 539
248 109 512 431
477 127 395 509
239 511 31 171
52 624 595 124
544 165 179 905
127 207 267 509
26 284 362 423
418 703 12 289
581 706 464 659
106 266 551 518
625 16 178 891
354 483 17 1
650 261 321 392
66 672 125 265
611 470 46 427
439 861 443 644
155 776 80 218
135 579 195 511
575 216 134 564
535 42 624 491
273 531 241 311
648 195 420 552
35 319 177 11
56 301 232 770
488 674 635 550
43 476 170 413
61 733 118 890
446 159 640 169
69 571 127 96
419 567 380 361
389 214 448 81
619 656 33 712
409 203 242 477
367 237 569 524
71 18 405 706
251 809 147 242
4 853 340 652
542 645 558 726
553 786 419 842
568 333 161 573
587 717 260 371
33 802 30 888
310 637 328 93
511 477 504 430
435 328 101 114
527 102 494 835
61 117 462 266
456 399 643 904
249 71 230 206
138 356 531 340
259 456 116 703
563 16 135 37
500 331 71 487
143 312 336 259
27 242 636 337
546 259 436 7
83 770 135 406
597 690 575 177
625 697 151 583
78 530 221 689
486 176 331 319
658 108 368 397
300 574 261 762
556 898 566 311
34 515 233 814
560 544 180 627
88 671 270 110
542 90 382 147
423 90 18 428
425 201 595 569
578 617 145 444
380 79 387 409
325 804 374 779
346 502 462 746
635 869 506 641
670 758 74 260
75 43 540 244
222 430 113 221
90 633 132 268
118 740 224 671
440 39 127 300
500 552 80 894
513 319 423 172
241 357 171 363
611 119 326 508
606 909 456 649
286 618 505 680
235 557 521 856
555 481 12 592
491 781 316 481
193 171 622 808
61 162 225 195
168 786 285 690
169 157 105 464
294 785 25 349
30 866 484 757
106 246 413 123
294 418 259 686
239 680 67 762
278 770 239 833
282 340 109 469
391 332 71 164
528 566 30 711
551 286 183 45
35 294 188 186
602 699 239 575
526 323 102 612
389 714 274 224
501 47 85 701
315 641 267 543
367 708 230 213
415 309 257 785
199 584 657 661
398 428 3 2
103 152 34 877
397 771 85 241
118 733 372 315
623 668 472 178
436 637 117 368
125 453 133 64
564 60 392 630
65 128 533 502
451 254 235 818
16 628 7 829
95 868 263 116
561 379 509 824
434 449 542 848
486 513 157 895
80 139 24 417
398 652 451 186
293 604 108 401
488 487 98 604
85 509 50 825
647 362 573 793
298 849 143 564
5 423 407 615
214 96 380 131
482 893 623 470
117 46 25 707
452 592 189 381
592 258 654 885
503 110 20 283
524 69 469 619
315 821 372 800
598 399 184 212
605 742 396 32
118 534 297 572
245 548 633 750
361 459 604 903
525 638 68 413
141 390 131 574
65 792 109 128
352 579 359 490
553 453 400 832
339 599 651 867
219 244 547 495
354 648 379 486
351 774 561 473
552 503 560 158
524 49 345 53
81 123 129 265
226 94 43 532
122 833 364 222
449 816 247 169
374 276 571 872
34 37 340 870
226 638 449 243
431 376 633 778
668 453 493 694
374 82 128 350
605 314 213 542
593 244 67 901
495 399 122 628
391 523 368 801
201 153 324 229
378 363 381 616
550 102 272 797
378 154 449 711
547 590 606 594
378 850 498 307
653 670 248 320
582 97 514 82
84 228 78 188
618 87 54 835
530 245 280 716
563 538 326 223
560 369 239 161
328 819 61 750
422 801 99 891
346 890 664 31
449 37 517 518
414 860 423 207
282 119 220 824
583 642 250 857
540 32 160 779
613 641 597 561
554 782 249 801
212 47 415 728
171 110 225 129
327 446 250 69
160 610 93 54
606 206 23 909
195 898 30 533
248 725 263 431
340 445 604 206
512 308 283 257
595 42 182 777
441 834 269 759
470 786 465 348
112 31 105 411
527 192 32 225
590 522 185 469
523 761 578 684
274 566 279 787
664 868 561 389
12 767 331 745
444 624 250 146
406 474 491 566
598 794 260 624
90 305 425 812
228 692 229 908
150 271 107 478
82 384 224 667
378 804 58 829
304 293 341 893
420 553 328 8
448 550 45 861
390 772 670 895
662 744 208 195
661 610 193 303
645 769 317 558
179 339 344 634
335 890 554 153
217 358 585 514
145 803 68 661
78 303 77 837
524 606 73 692
432 176 200 188
281 344 386 296
626 163 302 776
331 206 552 202
116 360 521 385
39 351 580 823
116 84 430 46
192 461 406 357
281 341 107 354
87 306 283 561
467 424 77 513
561 758 652 538
116 761 445 645
615 405 424 313
302 553 289 374
575 745 576 782
30 447 133 550
179 277 318 634
666 730 353 667
10 752 380 430
219 549 139 426
663 363 109 290
588 825 360 299
377 504 416 81
261 865 71 237
481 361 598 221
132 863 385 755
525 526 83 853
8 216 569 531
102 322 313 206
640 131 445 703
85 754 312 516
514 390 142 411
391 525 421 280
389 575 227 792
110 335 345 439
211 216 218 820
73 256 135 65
421 484 487 650
656 713 612 266
42 356 425 350
367 455 604 295
497 269 444 905
348 907 438 872
384 848 477 736
213 34 70 413
523 804 150 335
183 268 4 221
468 722 278 353
580 679 416 333
447 295 326 889
572 356 551 60
482 597 149 676
576 427 180 552
107 9 146 530
155 404 52 471
110 356 260 896
142 573 402 326
438 439 178 805
553 905 69 557
244 73 464 776
648 91 116 868
624 818 545 836
462 505 68 254
303 501 495 309
544 489 667 272
24 536 285 520
33 871 55 760
465 195 356 580
623 34 362 340
465 426 137 303
93 318 549 599
611 414 669 388
85 200 94 192
668 545 260 120
622 20 84 475
67 150 635 408
314 92 359 236
659 80 191 387
48 584 662 466
163 284 99 10
231 150 636 130
261 832 426 200
182 720 625 659
101 737 447 383
257 416 419 469
496 901 167 541
302 514 81 683
122 820 443 449
209 435 594 590
515 549 20 77
504 772 171 8
546 764 475 637
477 303 505 619
296 133 385 827
569 551 612 637
176 852 576 844
444 641 105 189
461 732 656 229
495 62 529 825
537 651 650 866
153 836 306 909
485 540 145 467
93 750 408 820
176 568 79 10
43 120 50 796
508 37 295 61
382 249 121 412
136 191 88 544
144 477 577 765
182 740 610 571
268 213 70 492
70 421 518 579
591 21 598 474
479 490 11 464
585 892 17 60
384 498 618 737
446 776 176 222
40 184 54 194
52 321 343 38
646 378 411 165
66 605 309 586
313 779 592 119
492 305 180 48
237 812 667 32
33 208 316 262
142 299 127 560
179 497 156 447
450 222 351 426
553 112 590 493
641 179 151 902
331 592 63 290
619 360 487 570
35 344 274 810
347 221 574 463
44 422 160 60
345 684 201 370
267 58 90 727
276 555 538 565
321 352 443 237
601 464 580 387
639 393 223 293
105 89 70 424
497 343 305 546
227 727 295 66
502 432 435 355
90 855 584 499
652 543 530 235
122 691 92 190
188 483 416 334
599 631 296 848
184 645 36 139
328 885 642 624
211 366 432 411
398 855 287 73
239 264 124 347
466 805 611 420
638 224 369 278
375 255 111 625
473 353 325 25
609 522 98 60
302 605 191 378
100 310 608 59
233 101 6 679
164 323 502 847
38 712 590 412
540 382 127 728
517 821 536 468
416 860 639 606
317 480 342 896
1 593 204 890
360 592 430 706
94 748 450 442
328 377 406 731
649 78 244 813
11 816 667 549
422 315 338 472
559 809 536 693
546 537 507 310
580 801 535 856
638 277 159 403
353 847 351 850
656 350 14 417
499 864 139 279
427 380 526 177
127 45 206 72
196 794 542 363
143 468 561 41
500 852 489 384
400 666 414 646
461 447 166 817
63 674 663 534
612 813 184 698
379 731 520 872
394 84 412 557
266 104 618 882
556 430 630 355
546 901 646 204
434 153 476 727
567 203 403 53
279 799 46 614
586 535 419 133
131 750 240 616
192 900 220 478
91 691 338 554
658 909 341 219
636 212 416 151
88 198 595 685
599 481 50 589
471 643 147 315
634 115 250 842
200 55 382 593
133 677 448 142
107 813 377 321
142 68 366 595
403 330 281 745
100 146 94 218
435 581 189 555
187 837 606 834
439 634 18 589
456 80 87 372
390 728 442 789
523 709 165 783
240 120 122 190
651 79 598 126
273 480 210 74
442 661 72 595
494 853 533 364
454 781 574 291
76 377 416 259
634 418 193 576
537 855 204 209
606 700 160 725
349 186 56 277
296 451 274 198
237 788 356 447
396 777 658 262
615 406 188 308
187 551 32 97
217 200 594 327
654 705 131 372
134 11 421 892
57 552 7 156
622 883 491 441
445 390 147 617
584 376 638 427
79 531 53 496
493 898 346 351
277 322 559 836
424 214 96 554
85 433 661 552
481 354 386 678
233 844 134 34
595 654 465 172
164 691 660 725
125 129 273 196
274 494 575 775
28 299 238 592
137 498 429 391
480 897 103 808
630 850 643 360
397 191 512 632
558 319 362 268
217 388 97 93
19 671 603 890
507 3 381 267
176 13 529 667
284 664 318 769
607 459 411 447
579 774 359 414
69 503 614 474
363 710 232 834
591 55 444 759
474 301 23 121
59 712 2 794
7 437 382 718
483 904 68 556
96 669 483 855
476 647 124 517
158 741 270 164
235 238 424 87
422 216 637 271
359 606 433 42
144 654 415 340
10 715 3 757
248 436 470 195
306 896 31 114
373 295 66 725
43 73 439 857
45 33 621 810
114 179 637 805
578 144 271 404
641 269 221 169
559 514 614 222
466 610 63 298
354 308 595 684
553 677 428 801
58 463 579 157
585 214 635 388
250 840 409 344
368 582 517 711
246 893 261 403
236 825 271 13
507 28 175 397
411 319 481 352
20 558 611 624
575 644 311 243
563 369 126 186
556 862 576 353
530 600 316 480
404 24 218 381
528 196 157 572
80 880 513 745
586 758 439 887
474 684 283 471
97 132 661 312
234 549 608 680
662 167 6 836
616 362 430 221
5 396 654 72
36 810 45 266
52 552 588 47
74 766 540 557
657 522 421 173
621 339 421 178
459 705 489 76
260 38 410 749
596 459 273 693
252 26 364 877
299 69 525 633
375 427 595 574
427 699 329 746
206 527 328 468
527 180 581 512
22 497 398 261
227 626 405 562
550 660 507 778
315 692 441 165
450 353 440 307
267 136 525 27
606 492 377 18
133 459 90 279
525 393 656 242
424 295 658 682
453 738 126 129
21 710 463 665
107 431 634 384
99 216 30 574
601 121 404 494
462 766 470 61
92 293 394 476
335 261 83 130
512 838 543 770
141 616 36 559
37 342 117 255
433 157 342 515
51 642 212 908
271 714 261 475
420 714 538 584
48 631 619 813
412 698 226 873
637 625 209 143
203 899 427 764
592 502 282 694
135 130 212 375
17 482 245 637
445 164 60 387
192 244 248 300
604 723 416 416
197 761 80 680
115 170 568 783
193 568 500 282
90 781 578 612
416 129 114 70
652 524 416 341
472 703 490 668
202 827 455 274
207 586 57 277
80 893 360 695
429 420 552 593
74 330 133 894
438 905 667 162
27 292 288 701
211 181 556 263
190 371 24 604
126 773 490 298
64 69 61 793
42 198 70 101
547 73 432 267
253 17 327 876
306 515 239 590
638 284 74 67
80 673 547 410
121 857 198 198
47 652 669 344
424 857 1 376
615 570 163 217
385 296 391 343
125 134 521 774
108 172 480 387
94 289 176 165
323 777 129 616
597 533 227 713
93 768 180 501
384 162 147 190
182 273 461 564
44 264 131 720
441 145 462 872
72 127 456 895
420 321 240 690
388 1 603 736
131 688 272 720
567 741 572 715
346 598 289 214
132 250 79 877
25 390 581 648
77 894 6 788
177 408 212 874
578 854 313 126
412 787 198 272
380 639 591 819
149 643 166 373
338 640 141 900
511 208 480 835
525 325 202 638
118 23 74 908
571 529 267 421
40 270 162 193
270 251 314 327
292 826 376 595
232 94 131 810
310 384 84 120
654 527 468 141
200 710 46 702
10 900 339 709
300 79 272 245
198 701 477 198
297 367 669 451
44 872 230 216
438 900 265 869
122 26 430 423
620 75 100 218
403 565 651 696
93 730 38 10
637 893 128 555
269 537 494 792
644 464 39 700
18 508 33 606
460 135 616 784
7 432 344 311
240 190 301 428
521 299 261 526
254 201 45 77
10 9 322 210
170 819 307 549
280 726 658 20
450 717 444 404
616 514 113 181
465 211 572 267
229 136 220 185
405 491 374 280
121 455 225 788
599 833 523 9
639 186 276 370
666 699 129 96
526 196 340 560
431 211 31 463
72 45 304 446
4 756 391 561
562 875 288 219
94 900 132 184
126 817 124 467
581 546 585 196
579 104 332 152
352 431 500 840
405 315 565 338
617 459 661 248
149 481 22 542
306 440 365 192
386 716 115 458
268 394 526 735
596 214 256 774
313 653 594 493
610 628 534 27
539 644 245 826
565 59 15 300
409 47 368 894
554 44 70 345
568 848 342 694
422 352 61 833
242 152 575 134
523 599 358 691
6 8 537 758
399 611 468 283
84 472 642 889
82 82 610 298
13 708 162 99
205 528 339 520
245 594 461 523
102 425 155 172
492 400 376 30
210 86 503 634
290 292 535 476
25 474 377 153
113 342 588 714
505 831 253 758
413 156 434 644
21 257 599 438
305 607 338 624
513 610 550 889
241 416 54 675
174 586 293 895
235 554 94 675
121 471 552 782
104 738 152 751
414 83 604 548
259 713 65 638
183 223 562 53
589 284 407 340
50 848 491 790
101 383 155 801
141 659 339 5
56 36 411 607
295 804 656 319
466 531 504 730
325 471 50 22
155 523 332 218
66 813 279 829
231 791 266 296
92 15 638 253
429 488 566 176
567 658 159 436
441 854 254 471
546 418 466 574
618 33 608 221
311 213 255 169
375 797 391 320
602 323 329 413
52 691 118 595
106 167 542 576
15 89 609 345
493 51 533 75
468 832 517 689
90 767 97 283
238 125 607 846
640 674 470 105
670 173 644 260
517 522 532 828
34 136 133 310
664 383 102 179
210 160 277 445
78 800 403 840
537 253 606 762
636 696 397 437
368 217 78 829
188 490 342 290
536 733 263 150
455 280 426 255
359 630 413 223
99 381 586 398
394 901 440 593
279 2 327 579
648 70 93 25
494 629 479 880
133 754 278 377
201 355 579 429
429 365 384 220
21 414 444 622
339 536 535 776
201 204 513 172
606 849 155 96
610 199 241 858
370 87 229 228
317 127 134 589
117 260 256 409
98 576 490 415
473 420 200 130
147 323 517 279
82 99 569 730
178 810 617 533
103 253 480 102
116 32 495 822
182 827 639 460
29 280 577 191
363 697 84 34
447 720 123 403
581 13 221 698
211 184 189 366
449 442 118 703
335 386 664 547
260 169 255 391
13 14 303 123
635 110 28 376
354 659 391 115
393 789 627 469
29 889 16 784
511 593 615 669
248 585 567 224
89 818 583 178
504 88 460 877
371 187 288 286
34 569 327 683
278 707 53 57
189 62 650 843
37 481 143 340
171 426 434 786
249 164 12 76
229 332 307 621
405 559 299 573
385 285 498 101
336 903 520 652
29 40 535 491
658 48 69 751
263 206 485 120
54 731 374 287
192 510 100 498
2 200 188 371
628 424 221 621
5 802 553 629
361 256 32 765
339 297 267 56
211 249 408 81
162 307 606 556
392 474 263 249
90 374 436 35
570 626 75 70
267 458 436 152
580 756 227 906
99 879 533 183
142 179 266 598
495 104 246 528
177 471 583 509
401 274 611 224
629 399 127 101
101 681 664 529
374 807 317 176
196 429 116 81
395 495 180 566
656 803 165 564
67 392 201 821
503 817 645 642
85 748 494 424
447 172 113 908
619 534 306 667
368 446 48 287
285 787 44 495
348 727 453 232
132 799 651 668
576 600 289 41
380 777 449 381
645 778 34 895
163 697 647 177
350 716 459 380
12 846 130 573
211 412 9 614
442 23 187 319
180 370 21 442
93 104 434 72
584 401 17 402
354 674 40 39
491 642 656 180
227 708 369 30
179 431 244 539
585 760 386 294
33 651 211 561
272 885 444 782
625 620 471 834
77 404 291 560
146 476 460 443
54 870 395 268
292 379 466 458
660 875 633 423
380 420 273 3
121 541 644 580
194 587 503 355
171 244 309 62
193 609 355 611
157 12 276 324
484 149 262 756
140 309 602 322
475 721 623 274
275 612 354 536
193 175 89 348
540 411 162 248
623 873 597 239
320 617 591 824
62 527 653 883
663 727 226 478
384 652 8 104
474 768 650 852
433 723 485 802
386 436 471 863
473 744 290 401
248 38 196 850
544 52 318 183
509 877 69 594
404 261 357 908
19 790 235 6
643 549 135 67
351 619 104 113
34 15 197 129
493 745 425 865
367 546 46 260
13 587 348 302
530 809 413 358
122 613 224 131
40 894 157 810
355 238 557 330
429 592 19 850
125 670 331 870
36 796 41 868
438 709 527 422
268 300 49 552
328 412 31 249
79 575 593 711
550 421 72 543
656 461 556 343
184 347 449 199
152 715 113 182
514 631 433 672
670 677 424 766
249 159 278 299
48 733 534 672
513 349 450 800
238 53 617 522
180 729 120 386
508 408 77 32
501 404 440 862
536 469 177 342
55 512 237 31
307 722 205 180
256 249 87 622
651 640 602 280
641 775 626 465
328 236 145 609
131 242 410 456
5 633 130 251
408 195 431 846
538 406 632 402
293 100 80 642
643 232 167 497
626 748 30 588
526 810 144 616
580 43 545 604
140 748 259 586
322 887 302 595
235 181 51 420
391 485 404 82
551 28 341 198
359 883 213 39
438 503 338 825
397 578 593 590
469 601 308 332
424 219 500 347
666 90 187 679
343 762 633 499
316 691 43 92
378 314 665 747
103 629 175 656
649 142 317 5
127 321 162 129
532 588 196 14
129 811 138 628
63 341 271 435
552 625 64 819
542 142 318 608
374 428 372 737
81 544 420 665
79 491 350 132
599 200 113 100
322 513 475 267
184 743 164 371
12 658 564 130
660 752 614 590
362 650 189 450
321 418 492 248
103 638 107 214
332 70 256 17
421 536 28 468
105 128 262 126
265 561 368 734
515 636 632 592
574 406 670 43
455 310 297 402
76 523 92 827
98 245 147 554
16 161 191 523
414 381 508 102
212 362 428 131
256 179 538 811
294 876 528 836
192 108 482 543
618 700 28 482
373 781 280 783
469 811 357 804
299 76 261 618
84 340 58 537
84 160 521 779
329 692 473 409
119 523 65 551
5 441 206 332
538 766 76 438
208 442 605 386
272 311 580 6
31 271 416 683
475 477 89 236
314 515 654 152
132 257 420 811
654 475 372 160
76 334 552 589
232 482 52 120
571 371 400 93
546 242 34 436
424 431 331 763
320 123 443 219
224 514 663 497
287 457 314 297
526 66 611 409
238 346 289 11
595 539 50 726
384 314 196 341
293 289 219 162
55 544 9 49
312 672 262 740
387 403 134 618
29 468 378 99
41 7 234 818
548 302 176 641
497 12 307 866
614 409 72 225
579 662 184 773
469 339 201 570
466 50 48 424
668 553 560 299
71 894 521 688
512 806 251 600
356 668 117 899
285 308 532 379
484 710 575 165
12 806 353 320
333 887 438 386
21 36 615 63
592 30 210 80
231 335 486 100
506 797 576 183
344 440 159 339
647 58 70 903
287 247 390 33
238 871 231 180
68 108 583 884
578 405 91 503
184 411 202 809
612 252 171 349
56 177 223 476
567 195 427 667
157 210 634 468
643 241 529 485
218 762 404 650
282 52 414 69
644 515 595 346
141 623 40 682
600 92 472 265
318 210 74 675
373 568 137 808
56 773 559 262
616 698 388 114
155 853 560 886
367 619 325 114
131 228 581 819
451 810 183 407
460 480 280 24
86 628 103 464
447 766 517 542
253 796 273 189
285 11 466 41
464 244 22 353
595 452 276 598
341 848 298 255
215 324 180 584
154 639 174 138
535 414 551 127
163 125 544 776
198 489 113 203
352 364 461 848
564 662 357 846
460 22 402 345
477 721 29 897
483 512 290 304
361 465 551 292
175 538 217 580
324 240 79 684
253 853 180 810
604 352 452 449
248 422 461 356
271 184 656 71
245 523 25 180
626 97 504 49
542 493 529 397
276 727 237 714
587 211 268 402
554 679 552 610
50 110 229 56
211 355 541 680
351 268 298 322
189 388 380 754
7 146 625 532
82 443 532 704
101 236 104 244
393 658 91 881
417 471 472 619
248 345 661 714
655 871 578 441
593 145 253 12
409 343 653 297
323 329 327 647
57 224 360 394
23 443 381 78
200 103 252 209
442 65 48 865
437 502 580 45
217 397 91 890
556 529 190 65
585 327 81 325
341 131 471 367
69 736 332 784
61 173 456 291
6 791 186 540
283 44 111 604
139 292 10 591
419 536 298 401
299 169 554 433
293 440 364 454
529 535 594 457
142 216 124 300
288 708 26 792
389 301 191 738
304 199 587 402
137 379 117 52
16 469 625 209
141 721 455 599
669 673 281 71
591 333 381 909
10 844 429 398
591 97 521 185
442 538 472 389
253 313 52 7
206 156 303 25
83 168 197 289
77 407 329 233
586 605 19 188
67 139 500 634
529 888 537 863
480 275 667 446
547 492 532 709
625 96 632 559
316 857 275 360
21 589 46 408
590 334 6 908
548 102 557 798
653 232 119 466
115 673 526 349
22 791 59 281
518 266 306 877
508 121 180 779
654 799 209 622
162 162 469 265
477 724 468 888
