705 654 46107
183 24 566 207
138 102 527 424
326 365 229 152
119 240 193 413
244 464 585 635
521 390 562 27
680 84 669 447
521 491 470 406
699 378 151 573
237 186 55 390
430 613 487 576
220 400 36 42
482 138 169 189
249 595 367 463
701 390 438 241
680 150 664 446
430 342 282 268
447 607 565 231
305 399 646 154
686 581 27 561
1 34 117 90
18 300 372 233
248 59 542 41
354 322 189 629
230 639 270 38
16 195 188 191
257 527 538 457
528 31 325 488
575 598 663 245
600 205 137 87
513 509 644 281
300 632 352 355
466 127 551 481
142 553 296 642
484 339 81 557
230 260 268 151
320 370 296 308
162 550 385 205
150 493 416 435
38 281 78 456
43 191 547 456
314 227 463 134
22 427 626 89
308 130 44 91
416 201 359 414
35 4 395 566
19 504 671 344
276 336 257 363
285 458 508 313
692 453 265 599
203 627 459 439
536 197 343 265
629 122 202 437
197 511 412 597
701 549 59 162
308 302 124 239
699 268 645 107
544 549 109 366
401 470 257 483
628 95 691 529
507 49 442 643
249 459 477 361
65 220 6 576
29 485 423 8
382 142 523 619
381 419 132 211
515 595 528 222
457 556 333 281
678 624 295 490
526 75 238 481
544 393 91 466
25 121 411 569
24 429 475 211
110 159 121 482
246 132 346 387
683 512 321 402
471 194 92 564
680 515 180 119
551 12 218 615
29 234 517 630
378 122 435 210
395 381 221 434
352 435 504 129
431 307 310 232
593 587 701 22
219 281 289 270
700 125 347 321
291 100 537 556
681 584 628 297
86 596 107 468
682 408 188 250
622 156 645 54
338 315 557 132
185 68 400 596
19 455 81 575
459 86 94 384
50 579 52 132
616 357 198 77
204 4 153 445
117 212 495 65
112 169 24 616
672 437 612 352
581 126 479 469
628 549 645 477
695 66 530 434
226 154 78 159
178 476 699 108
277 211 562 176
143 653 214 36
446 302 109 638
641 355 297 172
670 403 210 267
22 566 505 283
307 182 593 516
510 416 581 114
693 648 91 299
52 317 500 160
388 171 251 552
616 640 286 512
548 321 432 290
683 490 675 287
311 519 507 179
272 108 457 286
95 420 340 452
31 384 335 11
335 47 226 629
368 357 571 474
9 618 653 37
348 243 268 61
682 531 180 116
634 246 310 34
519 112 321 103
574 184 377 255
593 570 72 387
602 45 533 514
80 652 598 569
210 196 370 49
116 117 494 214
111 195 626 410
659 183 318 597
402 99 278 474
191 256 536 83
234 47 525 77
532 318 424 29
245 437 275 19
346 215 194 19
410 142 13 351
278 111 661 32
207 624 137 365
188 45 530 261
76 448 591 5
448 145 148 601
283 600 326 161
371 205 352 172
4 183 17 588
368 124 247 3
382 396 383 140
558 1 538 576
322 138 251 319
613 595 384 280
330 425 236 24
191 422 257 434
343 451 547 430
215 260 532 654
123 203 584 439
118 492 132 258
117 200 338 415
581 127 322 391
220 307 51 480
648 262 96 98
343 556 208 473
248 348 260 337
521 387 435 116
226 391 376 632
598 95 536 438
553 588 366 171
135 610 138 385
55 557 623 270
281 336 445 497
83 558 647 272
605 366 12 295
47 107 524 318
297 541 477 154
196 351 534 611
418 560 2 47
215 434 496 512
204 132 238 304
163 135 470 350
481 517 699 225
140 297 302 187
671 450 498 124
677 567 103 570
573 515 481 473
86 644 387 320
535 442 630 35
399 608 703 496
7 277 696 124
492 283 501 27
472 505 71 514
443 302 505 199
431 383 371 88
622 261 517 615
234 108 645 543
53 369 152 332
80 305 477 457
64 439 489 636
541 566 524 569
590 425 636 103
378 427 141 200
438 146 648 312
503 504 598 652
224 245 321 246
416 400 636 254
570 630 58 275
201 314 313 256
336 475 165 189
676 375 554 584
515 437 549 636
128 338 533 520
327 513 307 312
581 134 269 55
260 323 132 409
207 500 396 287
239 154 49 212
67 25 346 454
94 345 213 342
498 463 77 371
582 377 489 62
138 375 474 104
50 137 224 554
337 128 318 272
399 204 74 177
411 611 443 348
532 45 246 629
384 26 303 553
134 297 369 155
66 225 693 16
588 461 265 259
270 452 494 634
22 17 638 511
654 591 56 570
309 459 483 132
59 489 554 423
602 158 102 355
194 203 690 479
349 29 678 298
380 230 125 369
305 403 96 180
261 56 119 301
122 428 695 609
239 20 604 156
289 477 250 50
494 468 696 268
700 562 502 636
320 253 77 160
88 47 674 577
184 361 407 306
695 322 371 222
651 294 64 129
310 227 430 159
45 355 51 93
290 528 146 283
266 397 675 522
425 525 310 16
324 644 338 390
119 575 336 157
559 529 257 49
467 630 102 510
705 565 80 173
619 330 71 423
591 582 422 489
183 204 618 100
493 499 68 280
339 202 140 360
625 440 155 468
330 602 427 280
373 640 37 568
258 391 281 241
673 167 73 36
625 293 540 30
114 558 448 124
159 214 157 290
306 102 396 550
534 19 547 143
592 62 401 42
244 284 108 79
131 67 4 611
341 265 124 381
244 9 653 409
462 30 434 448
301 226 347 354
204 413 670 323
113 533 18 603
73 109 132 603
667 312 385 307
639 114 151 628
584 451 210 587
259 336 643 600
384 112 689 639
400 535 581 368
39 215 695 440
422 272 526 238
169 258 341 635
121 296 255 88
52 489 431 573
666 413 551 489
503 52 392 642
655 305 651 347
705 654 86 504
188 94 452 167
586 308 178 440
118 495 607 327
680 589 373 626
67 606 633 83
568 155 668 135
45 225 100 577
457 81 242 378
379 570 659 439
79 326 702 540
154 411 654 553
368 495 685 451
398 75 41 443
405 274 533 571
195 563 159 605
166 72 175 419
157 408 49 205
561 605 233 94
121 551 687 589
278 407 207 35
182 256 561 216
22 499 393 22
517 242 255 586
93 25 13 643
291 625 428 578
655 337 146 491
90 405 7 391
609 331 25 113
362 211 426 230
153 458 171 339
163 636 603 648
668 413 180 128
393 303 573 420
597 418 327 204
83 387 273 543
214 557 594 466
691 21 283 575
615 50 633 601
273 307 261 214
627 275 697 184
493 16 196 323
658 129 11 424
545 283 656 557
486 151 319 297
465 151 679 137
359 515 296 497
531 457 705 40
188 222 300 565
604 356 512 403
400 226 68 11
551 282 562 318
559 515 579 127
79 428 508 324
626 2 645 98
54 183 110 579
345 642 145 472
303 183 501 4
208 625 444 337
587 643 342 289
119 469 224 190
140 268 490 43
153 580 334 426
508 431 351 236
337 124 127 23
360 215 540 485
546 582 400 311
122 116 453 18
159 89 692 471
39 414 300 303
635 622 685 355
543 118 500 482
299 167 141 633
468 451 343 208
22 165 182 617
156 72 72 508
356 539 457 280
34 38 2 387
326 66 269 319
258 67 240 462
292 464 500 324
109 217 604 406
658 534 678 92
143 431 668 374
31 210 366 563
651 99 413 400
672 606 222 612
31 163 548 155
75 346 283 235
403 188 200 21
190 397 332 615
27 553 613 635
600 492 428 118
137 160 374 458
483 474 692 95
234 306 274 377
705 292 141 607
612 304 500 642
430 136 687 561
375 269 527 118
257 89 364 592
220 24 26 601
293 375 405 475
121 612 651 443
230 231 2 434
143 184 458 203
567 326 653 548
585 369 46 73
94 27 599 612
131 349 514 613
42 272 506 575
94 265 684 395
514 268 203 235
590 563 361 574
133 458 73 330
175 361 344 243
273 134 160 199
561 140 653 324
38 23 285 288
599 215 402 592
113 506 654 284
435 499 659 481
311 427 372 319
534 377 169 93
382 162 196 208
159 438 63 212
598 451 132 639
556 350 248 274
438 107 342 353
590 387 602 301
44 96 108 196
569 333 49 122
592 9 101 628
345 6 607 105
381 114 299 643
111 644 687 560
510 88 690 450
183 524 626 48
650 515 424 68
162 430 259 74
197 243 676 36
456 499 433 258
404 93 244 87
702 225 527 319
303 98 580 490
269 183 622 569
10 365 529 317
695 578 672 423
394 546 237 216
694 102 494 643
318 344 91 554
212 405 306 53
199 10 445 600
470 410 301 399
55 220 79 405
69 558 568 428
324 561 650 284
157 649 276 33
470 1 576 17
425 371 73 620
609 571 316 560
472 565 275 476
106 217 446 214
209 419 111 243
347 233 548 535
307 270 8 254
359 59 394 598
388 560 313 191
207 582 584 607
448 462 178 421
465 386 677 362
167 1 31 140
640 611 272 566
353 374 168 84
703 347 209 290
358 294 314 322
78 577 306 157
22 379 431 240
403 79 163 393
236 392 303 130
126 91 263 403
681 563 273 344
526 157 141 237
241 71 190 61
649 636 193 162
465 259 61 537
673 13 622 179
363 508 581 427
30 649 540 107
290 475 408 369
172 459 234 294
334 620 333 186
386 446 119 526
585 72 234 494
248 435 530 430
525 361 103 67
631 380 511 402
491 261 322 545
12 89 368 415
680 576 135 104
29 616 338 233
192 273 503 344
250 121 588 221
200 400 319 531
643 402 196 643
681 98 154 310
225 256 450 333
38 159 437 306
348 308 374 175
176 36 327 281
509 4 618 189
104 87 687 471
430 553 353 586
655 63 51 514
157 419 45 210
527 472 505 575
491 128 554 178
200 627 291 491
682 634 13 262
203 374 44 107
64 32 31 534
8 551 322 539
68 47 555 85
593 330 72 202
615 4 688 385
666 269 704 236
672 495 471 587
495 350 446 304
388 275 471 431
682 367 299 302
604 382 536 9
239 273 546 56
109 255 170 533
114 624 165 417
645 127 599 412
484 62 247 414
561 231 51 382
695 397 545 124
56 255 161 428
361 140 133 218
302 156 103 392
573 582 178 475
627 475 133 583
586 110 595 60
277 409 651 499
607 433 373 642
473 25 328 125
388 393 225 245
333 588 397 473
437 5 118 512
472 33 705 574
262 59 50 332
302 227 382 416
448 204 245 550
685 614 347 154
49 271 579 214
599 393 78 260
153 621 326 153
656 117 348 576
159 196 361 318
246 645 312 320
8 295 304 290
116 381 21 625
501 69 329 222
414 241 384 567
353 81 161 73
283 297 330 366
567 282 14 371
608 7 249 644
539 321 90 107
69 227 90 583
646 146 316 567
73 583 449 25
104 606 529 284
559 1 619 16
210 49 29 48
455 640 219 199
558 576 392 533
302 525 299 390
544 104 298 225
298 127 458 216
673 222 361 553
362 396 692 270
230 161 181 76
646 314 605 65
596 148 95 363
501 378 126 650
181 216 259 485
416 389 622 88
364 142 582 609
509 526 202 46
249 367 307 394
323 517 512 229
72 448 421 69
571 622 220 327
193 553 186 407
625 71 394 535
232 569 463 454
170 609 309 598
527 212 624 203
522 371 425 27
521 62 529 652
151 528 73 645
471 568 613 141
336 353 590 93
88 412 553 314
370 318 28 605
30 103 598 481
136 96 522 523
35 106 240 131
24 426 569 356
323 252 460 355
335 121 691 603
687 518 160 320
263 444 75 606
316 593 75 60
373 548 555 280
65 110 157 537
13 308 61 137
427 414 656 520
17 273 253 517
655 353 603 6
33 585 470 599
561 321 17 5
379 358 6 362
105 574 459 32
494 354 314 419
225 104 614 285
552 107 113 354
627 283 324 67
668 92 158 614
354 236 89 356
604 251 446 288
462 158 30 150
156 231 245 637
281 372 296 447
148 534 542 352
245 411 321 164
113 84 51 280
683 165 12 454
400 405 437 559
330 609 141 261
626 24 565 629
520 610 316 13
300 554 598 550
82 649 80 507
418 315 494 82
175 563 499 110
8 302 606 28
651 603 512 560
421 62 45 639
286 478 682 372
56 183 392 259
433 232 187 66
498 106 211 349
275 482 112 205
171 596 127 605
366 635 157 354
32 444 520 121
487 515 685 257
254 622 370 622
535 493 583 288
77 105 262 635
703 245 636 347
607 134 309 536
571 435 414 20
403 581 160 140
344 371 350 108
281 420 60 649
66 189 388 556
138 52 65 574
372 586 492 36
176 13 697 278
290 653 71 58
400 567 379 429
45 411 404 103
132 150 461 434
70 238 412 423
648 354 374 360
306 528 33 205
306 534 223 1
681 470 370 444
288 218 586 584
9 486 248 177
439 447 14 357
53 426 129 193
333 539 493 267
489 245 270 116
24 212 36 648
442 120 485 400
686 292 490 328
633 125 454 63
92 527 204 476
606 390 481 638
376 541 2 537
379 162 340 30
17 31 484 248
655 351 630 225
419 648 497 76
71 434 458 94
698 197 135 452
678 294 531 383
427 38 598 55
339 39 391 439
446 283 24 272
269 83 570 426
411 456 662 641
65 392 452 452
407 66 459 193
666 8 6 112
196 131 697 164
232 100 420 651
690 333 140 308
383 91 112 360
244 517 279 87
474 229 509 535
7 96 616 472
475 226 210 424
469 557 664 412
572 80 12 548
601 518 215 86
654 48 570 490
315 405 512 320
336 54 154 491
9 97 303 601
140 217 13 174
34 76 212 425
253 231 102 35
616 241 652 469
238 539 304 122
20 268 633 615
124 98 643 222
627 148 457 626
322 645 583 152
395 281 380 508
514 23 567 514
86 193 57 500
319 81 189 487
632 189 627 577
326 536 333 403
40 519 641 283
448 21 323 29
111 3 219 630
587 211 430 497
171 73 349 466
514 647 228 35
252 322 356 377
260 456 294 235
209 277 182 584
151 380 652 298
542 486 542 151
643 160 672 183
382 20 703 369
599 216 285 83
165 564 682 256
649 206 260 394
705 493 547 15
558 455 614 99
588 103 297 418
699 93 73 54
233 254 14 16
385 319 96 391
122 437 261 296
536 154 613 39
244 338 510 408
31 275 542 552
517 393 457 322
657 24 555 297
598 105 166 513
20 445 532 26
137 188 348 311
182 297 469 4
582 31 13 211
91 271 195 329
365 140 592 469
511 382 138 597
143 451 681 5
420 229 86 4
56 193 44 340
90 360 352 174
529 536 475 130
669 328 476 417
367 431 325 251
472 34 441 219
240 500 532 592
117 563 521 490
665 385 136 384
529 563 272 652
670 13 558 152
227 479 673 450
531 405 518 140
473 417 43 286
227 289 109 563
690 290 529 10
441 128 9 515
169 253 637 416
425 53 128 97
339 569 209 101
255 265 29 517
644 466 405 392
467 60 196 431
500 287 504 323
419 573 171 238
203 130 334 106
126 175 112 528
342 285 522 637
518 430 33 602
13 126 249 233
672 596 365 489
359 319 262 428
190 82 468 402
36 509 74 104
47 237 561 468
563 7 230 507
230 25 272 148
469 407 266 97
688 379 93 91
305 36 394 430
641 43 596 470
536 373 353 186
31 611 2 449
212 110 461 628
539 153 426 146
670 643 134 72
692 542 488 107
678 376 229 196
677 512 120 242
574 272 416 605
140 634 254 559
265 38 229 585
378 589 126 324
31 85 151 440
483 237 681 594
303 415 170 510
358 466 602 481
344 11 457 7
362 270 395 631
264 498 606 601
38 231 110 59
218 286 635 275
160 442 27 65
264 183 501 314
519 432 208 380
102 203 217 566
88 84 470 296
331 248 469 530
568 190 3 290
569 528 615 429
471 45 304 395
544 631 557 154
525 388 100 24
59 491 475 101
234 431 389 285
399 635 310 466
88 640 125 372
613 88 578 528
151 150 526 331
15 249 48 429
150 538 388 323
550 337 149 41
245 21 619 7
88 51 110 211
406 218 672 91
277 366 286 74
299 612 333 574
95 469 696 193
70 540 521 222
489 613 275 435
698 360 73 236
407 555 234 245
422 628 19 332
580 442 510 270
527 238 185 548
83 102 430 282
195 267 144 524
340 234 43 273
322 276 464 264
126 23 464 486
290 294 484 414
598 8 114 188
312 418 493 236
493 100 127 650
456 11 245 300
651 302 356 194
521 582 461 110
348 90 93 608
362 463 508 608
438 362 530 368
336 147 638 161
588 361 536 122
45 29 242 90
451 393 470 44
385 620 552 433
144 466 504 21
94 86 196 83
245 365 604 588
273 648 460 310
678 348 229 336
463 599 692 511
485 458 54 143
266 199 446 37
628 227 125 91
205 206 545 331
579 9 513 422
453 323 663 115
13 322 44 484
291 366 133 312
139 264 354 9
191 38 360 564
251 652 521 203
651 157 508 168
191 381 128 166
238 209 25 516
413 268 539 188
305 413 528 59
174 110 312 131
374 624 579 501
70 198 109 412
592 215 36 170
531 649 557 584
252 105 80 509
289 21 53 308
616 401 176 626
399 494 181 537
40 137 118 442
285 143 338 339
5 243 455 493
301 214 256 186
227 355 410 573
299 388 489 272
133 367 598 210
625 283 330 588
20 332 297 179
41 194 82 277
380 634 260 232
101 348 3 318
216 38 145 299
476 303 456 201
48 478 445 621
345 275 510 181
320 511 559 298
391 576 5 508
281 598 159 410
197 295 696 531
227 588 624 172
81 309 123 446
279 122 417 92
586 193 44 561
228 450 213 387
305 126 329 507
355 201 31 194
274 154 696 409
163 367 140 564
251 180 370 275
286 167 62 27
378 68 248 477
640 108 452 14
673 251 283 480
88 235 19 544
590 97 342 260
273 340 195 194
30 318 687 531
519 500 416 199
117 599 41 526
645 315 185 22
421 584 650 509
62 451 657 176
664 151 600 485
385 394 242 487
231 550 334 571
670 433 640 429
130 381 417 647
564 293 205 128
509 649 224 252
624 446 474 72
364 519 572 363
482 521 117 242
223 217 471 484
104 126 95 536
356 252 104 330
351 596 210 371
200 405 538 251
677 650 518 487
522 435 31 73
277 157 582 359
640 145 297 326
534 222 599 194
106 59 159 476
362 207 607 294
355 122 491 279
432 420 130 65
201 609 540 507
51 599 650 231
244 587 553 59
482 115 481 281
435 166 518 257
327 62 633 152
74 140 112 475
300 488 356 209
318 317 78 522
664 156 265 159
619 508 61 256
579 20 221 266
48 157 198 425
6 611 492 199
30 219 499 360
488 342 684 429
592 340 461 505
419 594 503 3
516 556 635 188
379 261 218 214
353 21 262 421
554 284 514 266
513 235 10 128
57 220 408 542
206 42 173 522
409 447 69 294
277 55 275 34
608 485 98 221
540 97 208 229
287 416 279 63
629 653 605 60
354 232 558 626
423 69 571 575
517 316 281 609
670 212 290 414
487 516 53 31
517 201 530 545
527 74 195 315
475 470 571 537
598 645 67 224
228 611 665 283
278 426 439 343
286 69 485 629
189 388 548 433
590 7 325 372
271 87 693 194
632 468 129 446
520 391 704 164
192 626 588 586
681 451 411 234
294 322 614 462
690 82 438 610
588 501 306 167
275 282 495 9
246 469 340 630
450 46 590 617
139 596 134 638
372 160 621 341
703 407 562 591
109 248 266 602
524 378 293 288
13 110 677 410
544 464 621 294
208 299 468 122
150 88 223 559
518 131 502 482
288 288 394 488
192 591 11 627
273 348 195 466
80 275 63 408
365 134 606 329
501 156 280 537
346 279 538 357
140 164 427 588
338 165 329 447
18 518 182 86
244 358 232 548
260 234 566 8
225 210 560 307
698 428 545 20
316 492 662 596
346 168 679 234
267 267 418 612
585 210 428 479
326 402 409 410
246 265 137 462
444 176 346 447
543 487 475 71
384 192 623 281
335 41 696 460
664 436 397 183
389 426 699 274
673 138 537 153
54 97 91 416
127 374 703 217
592 495 518 269
392 548 624 440
302 197 260 617
324 594 196 528
378 480 549 388
101 104 372 197
246 557 570 147
276 231 535 484
611 349 622 269
643 118 130 188
17 181 150 313
395 49 131 531
37 198 92 334
82 246 662 607
219 397 495 217
321 134 477 511
637 420 657 491
393 590 527 1
97 44 106 441
667 290 155 632
103 346 318 331
574 357 575 118
358 130 661 543
627 297 612 364
317 241 166 298
409 213 30 330
476 616 38 591
391 440 455 471
533 390 494 205
358 213 366 281
265 419 190 311
36 44 106 52
523 267 608 578
551 354 593 30
702 232 103 637
510 271 186 342
9 139 688 448
543 90 349 86
66 280 368 73
27 138 71 250
408 203 667 631
516 123 514 385
187 558 385 397
21 389 313 342
509 434 545 156
325 212 165 367
574 99 406 336
201 567 511 183
578 392 101 148
407 625 460 128
238 543 489 462
77 559 537 503
234 131 286 462
83 469 630 630
440 205 79 362
284 80 476 415
325 316 604 553
275 103 500 34
254 560 280 262
317 237 375 577
564 184 315 81
169 475 274 458
545 244 671 560
521 70 131 402
243 541 418 309
234 396 571 318
563 234 508 347
155 355 639 16
562 94 431 486
274 472 10 419
252 522 113 226
528 606 450 152
250 420 400 103
560 350 487 484
561 580 132 137
340 58 566 464
191 75 471 4
528 304 173 441
384 454 84 359
371 176 82 433
625 17 555 586
527 317 527 316
702 29 159 642
465 182 615 268
436 298 96 534
33 121 485 634
542 163 667 516
154 313 84 641
363 630 288 328
293 334 295 243
159 320 688 572
411 469 396 461
507 259 130 113
292 453 605 456
495 584 355 649
83 501 493 365
477 99 477 199
40 179 40 576
675 109 692 653
383 211 511 384
123 650 612 44
694 313 225 505
425 531 539 378
545 65 393 180
183 114 293 132
147 253 657 382
579 369 146 163
214 625 287 135
614 463 232 113
630 2 155 583
354 340 534 119
145 395 145 129
398 442 470 547
441 141 587 33
373 292 646 580
655 515 193 383
557 279 383 399
482 425 495 587
24 168 137 12
542 559 107 198
444 518 702 412
158 417 678 177
164 368 242 505
473 556 561 80
459 453 525 472
500 599 646 164
662 86 94 258
32 257 490 48
679 424 281 143
103 110 90 467
391 206 426 141
643 637 704 201
536 133 367 400
175 631 35 175
607 503 299 464
75 436 6 101
306 104 370 601
297 137 198 423
646 8 355 636
329 338 602 362
142 366 547 199
100 82 275 620
370 540 272 103
619 67 656 489
422 623 435 641
664 502 53 168
11 584 476 390
51 370 313 629
86 628 111 381
55 542 358 173
474 466 694 279
360 353 116 422
681 648 508 616
424 182 343 187
679 268 451 638
380 209 406 272
667 335 702 495
381 166 370 217
264 547 420 348
71 246 141 54
476 109 188 261
623 344 585 43
37 378 298 147
154 251 601 574
134 459 509 345
30 552 566 248
676 398 497 116
28 593 178 256
420 559 369 304
545 534 580 392
107 40 348 185
37 635 589 495
144 143 41 532
134 298 620 138
609 395 424 233
53 87 369 561
197 548 202 401
291 325 324 115
649 378 243 143
357 403 204 270
447 348 458 622
572 168 44 547
587 500 64 636
70 18 523 124
496 136 382 201
186 566 640 221
625 371 153 12
278 607 504 43
55 652 167 543
271 105 18 383
449 270 661 649
497 378 584 166
498 526 545 536
355 145 339 59
690 269 478 462
583 81 411 62
276 589 258 242
454 628 684 87
283 46 278 647
51 183 453 99
182 425 475 417
592 610 496 456
84 360 215 62
23 172 396 471
644 411 271 631
393 112 655 218
583 309 316 444
364 619 455 401
451 597 593 128
7 398 394 178
429 564 653 381
194 116 530 598
117 227 227 230
568 14 546 89
30 272 226 336
135 574 341 301
669 242 670 566
301 19 426 542
86 359 153 473
636 301 198 629
689 107 146 105
296 138 563 401
399 399 271 427
671 169 691 609
162 58 646 40
11 482 112 42
220 228 116 639
662 106 274 226
278 606 483 75
238 53 444 287
25 447 356 307
121 9 318 51
597 243 609 189
129 395 324 507
264 340 266 164
317 260 106 54
345 43 553 345
368 410 73 372
582 551 454 325
128 187 263 626
109 392 554 623
499 334 254 117
380 358 114 378
688 281 496 329
428 91 678 13
571 457 455 233
377 563 24 414
702 114 699 411
469 159 604 606
42 293 156 320
163 298 19 542
639 562 149 619
395 483 315 9
639 122 231 493
563 643 478 555
357 129 560 224
74 614 297 491
93 501 345 592
104 355 313 558
642 584 469 173
97 231 7 32
656 515 354 115
258 241 666 297
222 523 17 202
338 622 317 497
11 329 368 461
272 341 362 369
650 410 644 80
586 21 127 268
378 257 64 28
181 541 632 98
584 536 598 634
380 25 453 279
49 75 286 440
624 546 67 160
83 288 221 302
136 583 527 458
40 314 620 261
170 228 219 393
555 436 129 156
221 280 183 503
256 423 388 131
28 331 256 371
470 451 629 593
138 359 166 90
196 13 638 254
388 651 47 350
695 373 279 636
566 319 658 645
599 52 443 161
679 572 296 312
242 141 55 257
122 216 663 532
214 280 346 556
529 422 59 551
238 511 487 63
8 522 18 87
353 208 700 315
495 518 689 285
524 539 33 344
46 471 193 575
486 425 125 266
524 146 48 242
308 55 446 428
335 34 446 630
167 118 368 490
173 171 54 212
325 406 488 320
394 125 125 130
243 594 410 223
452 120 472 273
375 478 234 51
222 571 227 81
368 76 519 194
400 512 382 181
112 11 649 239
84 216 32 650
218 20 352 509
136 494 193 121
10 637 289 32
560 358 20 70
212 465 268 73
704 192 488 499
642 38 677 451
390 46 209 546
201 278 621 236
521 328 558 182
29 413 639 185
704 302 308 361
512 482 674 593
129 36 647 543
602 351 280 348
597 57 307 217
673 216 490 561
128 346 464 412
360 66 114 416
555 584 125 202
268 484 680 229
641 541 108 202
330 576 355 195
204 414 662 151
517 122 581 103
472 503 259 372
89 491 199 311
96 206 159 76
542 280 595 30
88 232 570 284
496 94 466 437
391 480 488 588
209 327 659 176
107 584 342 183
57 112 263 363
437 580 241 84
456 421 648 383
23 106 686 276
408 614 265 225
403 246 82 359
127 546 664 171
408 194 368 425
613 157 666 388
443 467 60 239
44 69 611 351
693 620 113 95
414 339 460 507
649 253 617 389
466 57 677 578
34 61 540 91
542 284 209 310
225 167 310 346
132 160 527 250
68 484 251 170
39 309 118 226
256 652 518 566
335 631 632 602
489 275 669 114
193 44 536 336
317 10 364 611
661 22 292 13
357 480 394 165
164 240 274 597
15 185 191 625
275 346 121 83
383 453 23 25
338 606 266 316
494 567 333 476
51 645 445 517
337 204 610 441
535 524 572 22
697 276 441 593
683 264 599 461
178 381 605 4
273 436 285 514
29 19 661 419
48 419 547 379
449 228 640 39
670 277 692 367
349 640 509 458
551 322 682 455
440 415 377 470
511 76 638 344
79 442 67 405
79 318 600 221
615 510 421 118
636 60 121 442
699 188 138 297
334 313 468 140
210 558 196 486
16 208 520 339
19 204 102 357
321 75 444 465
64 358 196 612
9 155 460 184
187 290 698 489
148 439 515 326
106 77 670 167
424 492 267 539
184 541 103 333
379 505 420 248
42 188 443 369
159 306 379 142
629 35 117 72
513 23 126 70
433 317 389 167
601 61 24 452
67 316 10 234
234 645 552 325
435 555 299 342
345 653 44 33
69 469 12 609
697 128 252 606
232 148 633 282
693 58 391 433
411 33 507 157
162 473 247 333
568 645 462 537
385 123 96 176
533 429 156 400
89 288 304 144
426 308 226 41
426 412 146 538
445 650 277 618
326 54 579 300
268 460 12 266
612 212 178 432
386 405 30 520
435 372 634 639
533 498 255 122
521 545 47 315
125 640 581 517
296 404 24 603
95 482 387 288
373 533 484 153
358 646 583 315
649 237 645 467
509 579 248 99
537 517 486 636
590 244 301 464
76 147 9 460
420 328 308 461
21 408 453 78
171 325 695 235
410 102 521 313
165 167 178 117
686 368 500 651
447 4 694 119
371 225 17 462
674 310 632 62
110 254 322 209
194 574 463 90
423 377 679 533
209 281 589 176
700 337 110 265
375 474 460 332
178 558 266 651
693 303 699 254
138 373 16 234
525 610 204 333
584 69 704 442
10 332 151 101
177 342 505 196
526 538 626 635
541 500 611 145
597 72 127 493
478 86 151 348
276 480 342 463
121 124 71 614
663 253 191 175
550 349 671 577
431 223 251 38
476 120 90 337
375 150 336 244
558 258 336 312
228 410 471 287
310 334 344 472
463 549 185 354
76 584 606 188
419 52 568 329
41 581 9 459
606 509 415 564
440 438 349 21
306 620 267 387
498 592 183 172
702 487 567 584
250 519 527 300
175 592 361 48
20 225 604 124
386 623 22 351
239 627 225 168
202 395 3 457
373 127 644 212
34 31 378 344
227 489 124 373
285 498 470 94
691 257 510 458
636 438 308 488
493 261 682 294
411 648 274 42
23 55 363 498
323 321 440 407
224 146 485 635
642 55 39 143
340 126 265 598
184 489 432 301
631 336 489 406
412 251 351 375
528 217 458 264
396 428 363 355
473 650 98 100
175 225 289 277
265 228 574 93
160 338 542 463
331 330 534 587
135 183 672 285
176 24 571 330
535 100 702 328
428 232 609 230
599 68 663 146
671 572 49 403
574 440 485 638
149 107 355 504
481 466 55 224
190 428 695 360
415 522 177 237
328 598 546 136
221 597 624 31
417 455 615 333
478 241 201 134
391 60 465 466
329 233 131 18
564 574 651 312
44 296 38 21
323 132 188 515
121 594 136 591
37 406 346 219
430 494 626 279
271 364 322 31
526 631 607 357
214 31 609 574
213 456 424 259
170 260 470 580
262 520 656 423
37 371 23 420
655 505 311 480
561 313 241 99
298 401 32 165
177 601 35 53
225 57 235 100
700 175 518 192
74 646 224 503
160 524 4 443
114 193 618 178
355 305 322 100
595 519 326 427
509 154 340 511
115 548 508 180
380 359 522 649
77 460 679 559
662 637 186 401
444 43 122 214
260 516 559 191
142 9 503 302
228 401 693 526
287 22 31 639
67 393 107 136
208 617 167 2
467 284 218 387
438 456 419 64
267 48 56 87
254 260 552 650
518 337 477 431
606 458 700 416
351 591 381 43
507 70 277 593
70 339 703 3
675 610 15 387
690 22 19 106
233 265 410 233
163 42 546 200
445 15 405 554
602 91 680 184
632 585 77 280
550 283 547 555
552 29 222 614
597 419 673 153
585 159 541 401
179 97 232 28
351 418 320 470
366 189 107 555
443 561 472 46
277 250 285 418
344 514 646 142
249 522 202 335
629 208 205 396
241 363 439 179
494 176 658 650
309 511 109 177
190 18 459 543
701 556 436 607
97 319 4 544
7 20 39 299
571 423 309 135
362 182 238 241
487 37 506 386
85 563 141 142
404 17 661 161
553 28 83 262
233 622 26 283
220 603 404 338
554 388 266 537
116 19 221 514
601 493 188 227
695 67 72 572
351 456 141 138
630 194 519 272
432 92 391 508
44 202 685 496
538 90 280 287
128 270 463 323
176 240 680 55
494 347 251 287
285 167 457 193
646 211 221 601
480 459 33 494
515 59 554 524
25 515 684 171
666 9 136 38
514 530 612 534
262 265 475 473
315 585 281 354
204 272 122 356
571 562 55 533
72 521 227 614
67 460 695 491
286 270 423 614
348 365 342 538
